id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9188460-B2,"Methods, systems and devices for generating real-time activity data updates to display devices ","Fitbit, Inc.","Barry Burton, Heiko Panther, James Park, Eric Friedman, Shelten Yuen, Christine Brumback, Timothy Roberts",2010-09-30,2013-10-09,2015-11-17,2015-11-17,https://patents.google.com/patent/US9188460B2/en,https://patentimages.storage.googleapis.com/5c/f5/15/ad7ba1ebaa5085/US09188460-20151117-D00000.png
JP-4575150-B2,Dose indicator and dosage canister / indicator assembly ,スリーエム  イノベイティブ  プロパティズ  カンパニー,マルクス，エドゥアルト,2002-06-03,2003-05-19,2010-11-04,2010-11-04,https://patents.google.com/patent/JP4575150B2/en,https://patentimages.storage.googleapis.com/9c/da/3e/0471bbbc83f65b/0004575150-2.png
US-5404384-A,Inventory monitoring apparatus employing counter for adding and subtracting objects being monitored ,"Medselect Systems, Inc.","Eric R. Colburn, Max A. Fedor, Robert Gillio, Daniel W. Neu",1993-01-25,1993-01-25,1995-04-04,1995-04-04,https://patents.google.com/patent/US5404384A/en,https://patentimages.storage.googleapis.com/07/c4/6f/230f581cf1c47c/US5404384-drawings-page-2.png
US-6234168-B1,Dosimeter ,Valois S.A.,Pascal Bruna,1996-07-05,1997-06-26,2001-05-22,2001-05-22,https://patents.google.com/patent/US6234168B1/en,https://patentimages.storage.googleapis.com/4b/50/5d/9f04acf79637a5/US6234168-drawings-page-2.png
CA-2813514-C,Inhaler device counter ,"Astrazeneca Ab, Nic Bowman, Douglas Bradshaw, Lennart Sorby","Nic Bowman, Douglas Bradshaw, Lennart Sorby",2005-04-14,2006-04-10,2014-10-28,2014-10-28,https://patents.google.com/patent/CA2813514C/en,
US-3677437-A,Pill counting apparatus having chute shifting on predetermined count ,John S Haigler,John S Haigler,1970-03-27,1970-03-27,1972-07-18,1972-07-18,https://patents.google.com/patent/US3677437A/en,https://patentimages.storage.googleapis.com/a8/57/69/5c0db79089bce8/US3677437-drawings-page-2.png
CA-2046806-C,Dose counting device for a distributor of doses of fluid products ,"Andrea Marelli, Elettro Plastica S.P.A., Microspray Delta S.P.A.",Andrea Marelli,1990-10-09,1991-07-11,2002-02-05,2002-02-05,https://patents.google.com/patent/CA2046806C/en,
JP-4511785-B2,Aggregation preventer for breath-actuated dry powder inhaler ,ノートン  ヘルスケアー  リミテッドＮｏｒｔｏｎ  Ｈｅａｌｔｈｃａｒｅ    Ｌｔｄ．,"オーリアリー，デービッド, キーン，ローレンス",2000-06-23,2001-06-23,2010-07-28,2010-07-28,https://patents.google.com/patent/JP4511785B2/en,https://patentimages.storage.googleapis.com/a4/81/c7/6b6a936c417300/0004511785-2.png
US-5403722-A,Technique to count objects in a scanned image ,Minnesota Mining And Manufacturing Company,"Steven P. Floeder, Josef A. Graessle, John C. Schultz, Werner R. Schwarz, Frederick M. Waltz",1992-07-13,1994-07-14,1995-04-04,1995-04-04,https://patents.google.com/patent/US5403722A/en,https://patentimages.storage.googleapis.com/fc/c8/6f/b188051199b16a/US5403722-drawings-page-2.png
US-6405727-B1,Inhaler mechanism ,Pa Knowledge Limited,"Donald Bruce Atherton MacMichael, David John Hearne",1997-05-23,1998-05-22,2002-06-18,2002-06-18,https://patents.google.com/patent/US6405727B1/en,https://patentimages.storage.googleapis.com/88/f8/9b/33133c8f4cad16/US6405727-drawings-page-2.png
EP-1362326-B1,Dosage counting devices ,Bespak plc,"Tianhong Ouyang, Geoff Brace",2001-02-23,2002-02-22,2006-02-15,2006-02-15,https://patents.google.com/patent/EP1362326B1/en,https://patentimages.storage.googleapis.com/6c/12/1d/57a44469e5d680/imgf0001.png
US-6336453-B1,Indicating device for aerosol container ,Trudell Medical International,"Peter Mycola Scarrott, Jerry R. Grychowski, James Nick Schmidt, Martin P. Foley",1999-04-30,1999-04-30,2002-01-08,2002-01-08,https://patents.google.com/patent/US6336453B1/en,https://patentimages.storage.googleapis.com/ca/a6/b8/e02b1271e0b959/US6336453-drawings-page-4.png
US-8116564-B2,Crowd counting and monitoring ,Regents Of The University Of Minnesota,"Prahlad Kilambi, Osama T. Masoud, Nikolaos Papanikolopoulos",2006-11-22,2006-11-22,2012-02-14,2012-02-14,https://patents.google.com/patent/US8116564B2/en,https://patentimages.storage.googleapis.com/38/36/bb/302af494fb0dcc/US08116564-20120214-D00000.png
US-2523517-A,Counting and batching device ,John T Potter,John T Potter,1947-07-07,1947-07-07,1950-09-26,1950-09-26,https://patents.google.com/patent/US2523517A/en,https://patentimages.storage.googleapis.com/45/e3/c9/d50eff1c75df2b/US2523517-drawings-page-1.png
US-3811036-A,Micro-biological colony counter ,Artek Syst Corp,R Perry,1972-09-19,1972-09-19,1974-05-14,1974-05-14,https://patents.google.com/patent/US3811036A/en,https://patentimages.storage.googleapis.com/f0/7a/41/1c21457f102152/US3811036-drawings-page-2.png
US-7131441-B1,Inhaler for multiple dosed administration of a pharmacological dry powder ,Skyepharma Ag,"Manfred Keller, Thomas Eggimann",1995-12-07,2000-05-12,2006-11-07,2006-11-07,https://patents.google.com/patent/US7131441B1/en,https://patentimages.storage.googleapis.com/US7131441B1/US07131441-20061107-D00000.png
US-4474365-A,"Document feeding, handling and counting apparatus ","Brandt, Inc.",John DiBlasio,1981-07-30,1981-07-30,1984-10-02,1984-10-02,https://patents.google.com/patent/US4474365A/en,https://patentimages.storage.googleapis.com/67/79/a7/152e785721f854/US4474365-drawings-page-2.png
US-3736432-A,Bacterial colony counting method and apparatus ,Varian Associates,R Sweet,1971-03-22,1971-03-22,1973-05-29,1973-05-29,https://patents.google.com/patent/US3736432A/en,https://patentimages.storage.googleapis.com/7a/2e/61/cb6783b381c38b/US3736432-drawings-page-2.png
CA-2614517-C,Atomiser ,"Boehringer Ingelheim International Gmbh, Johannes Geser, Burkhard P. Metzger, Christian Golberg, Michael Schyra, Ralf Thoemmes, Birgit Westmeier, Guido Schmiedel, Hubert Kunze, Georg Boeck, Boehringer Ingelheim Pharma Gmbh & Co. Kg, Boehringer Ingelheim Microparts Gmbh","Johannes Geser, Burkhard P. Metzger, Christian Golberg, Michael Schyra, Ralf Thoemmes, Birgit Westmeier, Guido Schmiedel, Hubert Kunze, Georg Boeck",2005-08-24,2006-08-14,2016-11-08,2016-11-08,https://patents.google.com/patent/CA2614517C/en,
US-6483935-B1,System and method for counting parts in multiple fields of view using machine vision ,Cognex Corporation,"Fariborz Rostami, Todd O. Dampier, Edwin C. Mangalindan",1999-10-29,1999-10-29,2002-11-19,2002-11-19,https://patents.google.com/patent/US6483935B1/en,https://patentimages.storage.googleapis.com/c1/e7/d9/e0c55fe912840b/US6483935-drawings-page-2.png
US-7195134-B2,Dosage counting devices ,Bespak Plc,"Tianhong Ouyang, Geoff Brace",2001-02-23,2002-02-22,2007-03-27,2007-03-27,https://patents.google.com/patent/US7195134B2/en,https://patentimages.storage.googleapis.com/US7195134B2/US07195134-20070327-D00000.png
US-4404683-A,Blood cell identification and classification system ,Omron Tateisi Electronics Co.,"Shigeki Kobayashi, Norio Iwasaki, Yasunori Ikeda, Tamio Miyake, Shigeru Tanimura",1979-10-24,1980-10-10,1983-09-13,1983-09-13,https://patents.google.com/patent/US4404683A/en,https://patentimages.storage.googleapis.com/6e/04/66/6bda2302b1623b/US4404683-drawings-page-2.png
US-3618819-A,Electronic counting apparatus ,Sigma Systems,"Charles M Blackburn, John L Ditman",1969-10-07,1969-10-07,1971-11-09,1971-11-09,https://patents.google.com/patent/US3618819A/en,https://patentimages.storage.googleapis.com/e8/2c/05/388a5e62b02117/US3618819-drawings-page-2.png
US-3552053-A,Means for counting shots fired from a gun ,Gen Time Corp,Kenneth W Jarvis,1969-02-24,1969-02-24,1971-01-05,1971-01-05,https://patents.google.com/patent/US3552053A/en,https://patentimages.storage.googleapis.com/70/72/c2/29e9b0065c41c8/US3552053-drawings-page-1.png
KR-101618935-B1,"Dose counters for inhalers, inhalers and shafts thereof ","아이박스 파마슈티컬즈 아일랜드, 노턴 (워터포드) 리미티드, 테바 파마슈티컬즈 아일랜드","제프리 에이. 카라그, 펜론 더렉, 데클란 월쉬, 시몬 카르, 얀 기르트 하젠베르그, 댄 벅, 폴 클란시, 로버트 찰스 우솔드",2010-05-18,2011-05-18,2016-05-09,2016-05-09,https://patents.google.com/patent/KR101618935B1/en,https://patentimages.storage.googleapis.com/0a/db/f6/f53d72e95d4e18/112013080672708-pat00001.png
US-3723989-A,Electronic planter monitor ,Dickey John Corp,"G Fathauer, D Fathauer",1970-02-12,1970-02-12,1973-03-27,1973-03-27,https://patents.google.com/patent/US3723989A/en,https://patentimages.storage.googleapis.com/c1/f8/a3/5ec832856d269c/US3723989-drawings-page-2.png
US-5638970-A,Child-resistant indicator cap ,"Senetics, Inc.","Gage L. Garby, Homer J. Brown, Jr.",1989-02-03,1993-03-19,1997-06-17,1997-06-17,https://patents.google.com/patent/US5638970A/en,https://patentimages.storage.googleapis.com/44/bd/c5/b68f783820f02f/US5638970-drawings-page-2.png
US-5176082-A,Subway passenger loading control system ,"Chun Joong H, Hanjoo Lee","Joong H. Chun, Hanjoo Lee",1991-04-18,1991-04-18,1993-01-05,1993-01-05,https://patents.google.com/patent/US5176082A/en,https://patentimages.storage.googleapis.com/b3/54/6a/8efe5a4e2dc168/US5176082-drawings-page-2.png
US-5671262-A,"Method for counting and dispensing tablets, capsules, and pills ","Innovation Associates, Inc.","Joseph H. Boyer, James P. Boyer",1996-05-06,1996-05-06,1997-09-23,1997-09-23,https://patents.google.com/patent/US5671262A/en,https://patentimages.storage.googleapis.com/ec/c9/83/6aa6188ffd01e3/US5671262-drawings-page-2.png
US-7448342-B2,Step-action indexing mechanism ,Alfred Von Schuckmann,Alfred Von Schuckmann,2004-11-10,2007-05-10,2008-11-11,2008-11-11,https://patents.google.com/patent/US7448342B2/en,https://patentimages.storage.googleapis.com/29/c5/37/4f9923c25693d7/US07448342-20081111-D00002.png
US-5757876-A,Object counter and identification system ,"Cosense, Inc.","Naim Dam, William A. Allhusen",1997-02-07,1997-02-07,1998-05-26,1998-05-26,https://patents.google.com/patent/US5757876A/en,https://patentimages.storage.googleapis.com/58/6c/b3/76882b0cd1f643/US5757876-drawings-page-2.png
US-4688038-A,"Remote meter-reader device for gas meters, and the like ","Milton S. Gerstein, Marvin Benn",Victor Giammarese,1985-09-30,1985-09-30,1987-08-18,1987-08-18,https://patents.google.com/patent/US4688038A/en,https://patentimages.storage.googleapis.com/6e/03/53/acee45c038f1da/US4688038-drawings-page-2.png
US-4406996-A,Intensity compensator circuit for optical sensor in bank note machine ,"Laurel Bank Machine Co., Ltd.",Yoshinobu Oka,1980-06-27,1981-06-26,1983-09-27,1983-09-27,https://patents.google.com/patent/US4406996A/en,https://patentimages.storage.googleapis.com/16/64/93/f73f48a789ca03/US4406996-drawings-page-2.png
US-5635911-A,Apparatus and method for monitoring an article dispensing device such as a seed planter and the like ,Dickey-John Corporation,"David J. Landers, Gregry C. Miller, Kevin P. McEnaney, Scott A. Holmstrom",1995-05-11,1995-05-11,1997-06-03,1997-06-03,https://patents.google.com/patent/US5635911A/en,https://patentimages.storage.googleapis.com/2c/78/45/7d7be1a6d05df9/US5635911-drawings-page-2.png
US-4673820-A,Drop detecting system with focusing mirror element and vibrator ,Baxter Travenol Laboratories,Dean L. Kamen,1984-11-07,1984-11-07,1987-06-16,1987-06-16,https://patents.google.com/patent/US4673820A/en,https://patentimages.storage.googleapis.com/2a/4f/46/476b76f29595a1/US4673820-drawings-page-2.png
US-6164494-A,Liquid dose dispenser with device for counting a large number of dispensed doses ,Microsrpray Delta S.P.A.,Andrea Marelli,1999-06-30,2000-03-13,2000-12-26,2000-12-26,https://patents.google.com/patent/US6164494A/en,https://patentimages.storage.googleapis.com/pages/US6164494-1.png
US-4869394-A,Article counting device ,Hurst Kerney J,Kerney J. Hurst,1986-04-28,1988-01-20,1989-09-26,1989-09-26,https://patents.google.com/patent/US4869394A/en,https://patentimages.storage.googleapis.com/a3/44/8f/d6f9e1718059f4/US4869394-drawings-page-2.png
US-6729330-B2,Indicating device for aerosol container ,Trudell Medical International,"Peter Mykola Scarrott, James Nick Schmidt, Jerry R. Grychowski, Martin P. Foley",1998-05-05,2002-03-21,2004-05-04,2004-05-04,https://patents.google.com/patent/US6729330B2/en,https://patentimages.storage.googleapis.com/3a/a8/5f/1bb81f2131ebaa/US06729330-20040504-D00000.png
US-4009389-A,Apparatus for the automatic counting of passengers ,Aktiebolaget Almex,Ulf Lindholm,1974-09-26,1975-09-19,1977-02-22,1977-02-22,https://patents.google.com/patent/US4009389A/en,https://patentimages.storage.googleapis.com/f4/b2/3e/0fc708cf802196/US4009389-drawings-page-2.png
US-4110043-A,Apparatus for counting and classifying particles ,"Gesellschaft Fur Strahlen- Und Umweltforschung Mbh, Munchen",Wolfgang Eisert,1975-09-27,1976-09-24,1978-08-29,1978-08-29,https://patents.google.com/patent/US4110043A/en,https://patentimages.storage.googleapis.com/62/66/55/5ee73177ff8e2b/US4110043-drawings-page-2.png
DE-60030421-T2,Dispenser with a dosage counting device ,"Bespak Plc., King's Lynn","Michael Paul King's Lynn ALLSOP, John David Clark, John Christopher King's Lynn EAMES",1999-04-07,2000-03-28,2007-02-08,2007-02-08,https://patents.google.com/patent/DE60030421T2/en,
US-4628313-A,Apparatus and method for remotely monitoring a utility meter by use of a liquid crystal display ,Telemeter Corporation,"Peter P. Gombrich, Steven K. Case, Lawrence R. Konicek",1984-09-12,1984-09-12,1986-12-09,1986-12-09,https://patents.google.com/patent/US4628313A/en,https://patentimages.storage.googleapis.com/9b/b8/7d/81e80fa68590b5/US4628313-drawings-page-2.png
US-3738759-A,Apparatus and methods for flow photometry of particles of a dispersion ,"W Dittrich, W Gohde","W Dittrich, W Gohde",1969-04-18,1970-04-16,1973-06-12,1973-06-12,https://patents.google.com/patent/US3738759A/en,https://patentimages.storage.googleapis.com/95/67/0e/ad49c118a44da9/US3738759-drawings-page-2.png
US-6659307-B1,Dose counter and distributor of a fluid product incorporating a counter of this type ,Valois S.A.S.,Giuseppe Stradella,1999-10-19,2000-10-12,2003-12-09,2003-12-09,https://patents.google.com/patent/US6659307B1/en,https://patentimages.storage.googleapis.com/41/05/82/deeb838cb78427/US06659307-20031209-D00000.png
US-3806710-A,Dispensed money counting device in a money dispenser ,Glory Kogyo Kk,"H Shigemori, A Ueba",1971-10-06,1972-10-04,1974-04-23,1974-04-23,https://patents.google.com/patent/US3806710A/en,https://patentimages.storage.googleapis.com/35/0a/73/4836036e0435ed/US3806710-drawings-page-2.png
US-5485347-A,Riding situation guiding management system ,"Matsushita Electric Industrial Co., Ltd.",Okimi Miura,1993-06-28,1994-06-15,1996-01-16,1996-01-16,https://patents.google.com/patent/US5485347A/en,https://patentimages.storage.googleapis.com/e6/1b/0a/43963728fe3b12/US5485347-drawings-page-2.png
KR-100489550-B1,Apparatus for currency calculation which can extract serial number and method for the same ,(주)신우아이티,오정환,2002-08-19,2002-08-19,2005-05-16,2005-05-16,https://patents.google.com/patent/KR100489550B1/en,https://patentimages.storage.googleapis.com/KR100489550B1/112002026607681-pat00001.png
US-4707843-A,Relating to microprocessor controlled cash counting apparatus ,American Coin Currency Equipment Corporation,"Ronald McDonald, John A. Hengeveld",1985-05-03,1985-05-03,1987-11-17,1987-11-17,https://patents.google.com/patent/US4707843A/en,https://patentimages.storage.googleapis.com/ca/1f/e1/416857000968f5/US4707843-drawings-page-2.png
US-5555196-A,Method of counting particles using degree of membership in clustering data points into subgroups ,"Toa Medical Electronics Co., Ltd.",Kaoru Asano,1991-11-27,1992-06-18,1996-09-10,1996-09-10,https://patents.google.com/patent/US5555196A/en,https://patentimages.storage.googleapis.com/c6/c4/f6/78dde3f3d3c5d7/US5555196-drawings-page-2.png
US-6481438-B1,Meter ,Pari Gmbh Spezialisten Fur Effetive Inhalation,"Thomas Gallem, Kevin Stapleton, Martin Knoch",1998-10-08,1999-08-24,2002-11-19,2002-11-19,https://patents.google.com/patent/US6481438B1/en,https://patentimages.storage.googleapis.com/a7/4d/65/3cd3bcb9e9bed4/US6481438-drawings-page-2.png
EP-1282454-B1,Inhaler with a dose counter ,Orion Corporation,"Jussi Haikarainen, Jarkko Munukka, Martin Team Consulting Ltd Murphy, Esa Muttonen, Kari Seppälä, Elizabeth Team Consulting Ltd Stares, Matthew Team Consulting Ltd Young",2000-05-17,2001-05-16,2004-11-24,2004-11-24,https://patents.google.com/patent/EP1282454B1/en,https://patentimages.storage.googleapis.com/08/1f/21/21895840cc5bca/00190001.png
JP-4612418-B2,Inhaler ,アベンティス・フアーマ・リミテッド,"アンドルー・ジェイムズ・レッジウェイ, グレアム・キース・レイシー, サイモン・ポール・ウェルズ, ジュリアン・フランシス・ラルフ・スウォン, ダンカン・グラント・ヤング",2002-09-21,2003-09-17,2011-01-12,2011-01-12,https://patents.google.com/patent/JP4612418B2/en,https://patentimages.storage.googleapis.com/b6/6c/1d/333bad47c8c7a6/0004612418-2.png
US-6853309-B1,Supply meter and method for reading a fixed supply meter ,Schroeter Michael,Michael Schröter,1999-05-10,2000-05-06,2005-02-08,2005-02-08,https://patents.google.com/patent/US6853309B1/en,https://patentimages.storage.googleapis.com/c6/bd/4e/3e48a0260e0452/US06853309-20050208-D00000.png
EP-1758631-B1,Dispensing apparatus with counter ,Consort Medical PLC,"Duncan Bradley, Nick Campling, Simon Ingram",2004-05-21,2005-05-23,2010-02-17,2010-02-17,https://patents.google.com/patent/EP1758631B1/en,https://patentimages.storage.googleapis.com/4f/fd/60/c19ddb7212d7e1/imgf0001.png
US-4677283-A,Device for counting and loading small items into containers ,H. G. Kalish Inc.,Graham L. Lewis,1986-08-26,1986-08-26,1987-06-30,1987-06-30,https://patents.google.com/patent/US4677283A/en,https://patentimages.storage.googleapis.com/87/24/fd/d1ea5142f3762c/US4677283-drawings-page-2.png
US-4535463-A,Apparatus for detecting number of remaining sheets ,"Minolta Camera Co., Ltd.","Masazumi Ito, Kenzo Nagata",1981-10-13,1982-09-24,1985-08-13,1985-08-13,https://patents.google.com/patent/US4535463A/en,https://patentimages.storage.googleapis.com/30/ed/30/97b837912ff2a5/US4535463-drawings-page-2.png
US-7221779-B2,"Object measuring apparatus, object measuring method, and program product ","Konica Minolta Holdings, Inc.","Yuichi Kawakami, Yuusuke Nakano",2003-10-21,2004-09-29,2007-05-22,2007-05-22,https://patents.google.com/patent/US7221779B2/en,
US-9494967-B2,Trigger circuits and event counters for an IC ,Altera Corporation,"Brad Hutchings, Jason Redgrave, Dai Huang, Steven Teig",2008-08-04,2014-05-15,2016-11-15,2016-11-15,https://patents.google.com/patent/US9494967B2/en,https://patentimages.storage.googleapis.com/7b/f0/b6/3cb2304362e02d/US09494967-20161115-D00000.png
EP-1237603-B1,"Counting mechanism, and spray dose inhaler with said counting mechanism ",Ernst Hörlins Ingenjörsbyr AB,Ernst Hörlin,1999-11-26,2000-11-24,2004-09-01,2004-09-01,https://patents.google.com/patent/EP1237603B1/en,https://patentimages.storage.googleapis.com/8b/98/7f/1cc903af7166fe/00270001.png
CA-1217540-A,Remote meter display unit ,"Joseph P. Schroeck, Irwin A. Hicks, American Meter Company","Joseph P. Schroeck, Irwin A. Hicks",1984-05-04,1985-04-10,1987-02-03,1987-02-03,https://patents.google.com/patent/CA1217540A/en,
US-7407066-B2,Dosage counting devices ,"Bespak, Plc","Tianhong Ouyang, Geoff Brace",2001-02-23,2002-02-22,2008-08-05,2008-08-05,https://patents.google.com/patent/US7407066B2/en,https://patentimages.storage.googleapis.com/US7407066B2/US07407066-20080805-D00000.png
US-4782341-A,Meter data gathering and transmission system ,Rockwell International Corporation,Bruce E. Gray,1983-07-01,1986-04-04,1988-11-01,1988-11-01,https://patents.google.com/patent/US4782341A/en,https://patentimages.storage.googleapis.com/b9/55/70/0aed01fe4242e4/US4782341-drawings-page-2.png
US-7570786-B2,Automatic digital object counting and verification system and associated method ,Antoun Ateya,Antoun Ateya,2004-08-30,2004-08-30,2009-08-04,2009-08-04,https://patents.google.com/patent/US7570786B2/en,https://patentimages.storage.googleapis.com/US7570786B2/US07570786-20090804-D00000.png
EP-0472915-B2,Dispenser for fluid ,Ing. Erich Pfeiffer GmbH,Karl-Heinz Fuchs,1990-08-31,1991-07-26,2002-03-20,2002-03-20,https://patents.google.com/patent/EP0472915B2/en,https://patentimages.storage.googleapis.com/6a/33/70/88944a78ec3d6c/00200001.png
SU-628836-A3,Шаговый электродвигатель ,"Элмег Электро-Механик Гмбх, (Фирма)",Ройтинг Ханс-Вернер,1974-06-20,1975-06-20,1978-10-15,1978-10-15,https://patents.google.com/patent/SU628836A3/ru,https://patentimages.storage.googleapis.com/SU628836A3/00000001.png
