id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8269770-B1,Tessellation of trimmed parametric surfaces by walking the surface ,Adobe Systems Incorporated,"Nathan A. Carr, Radomir Mech, Eric VINCHON",2008-02-29,2008-02-29,2012-09-18,2012-09-18,https://patents.google.com/patent/US8269770B1/en,https://patentimages.storage.googleapis.com/5f/99/c9/6bc57533c38f60/US08269770-20120918-D00000.png
WO-2008065661-A2,Apparatus and method for finding visible points in a point cloud ,Technion Research And Development Foundation Ltd.,"Sagi Katz, Ayellet Tal",2006-11-29,2007-11-29,2008-06-05,,https://patents.google.com/patent/WO2008065661A2/en,
JP-2006000205-A,"Projection image processing method, projection image processing program, and projection image processor ","Ziosoft Inc, ザイオソフト株式会社","Kazuhiko Matsumoto, 和彦 松本",2004-06-15,2004-06-15,2006-01-05,,https://patents.google.com/patent/JP2006000205A/en,https://patentimages.storage.googleapis.com/57/6a/a2/ce84430a3f14fa/2006000205-3.png
EP-1445736-A2,Method and system for providing a volumetric representation of a three-dimensional object ,British Broadcasting Corporation,Oliver Grau,2003-02-04,2004-02-04,2004-08-11,,https://patents.google.com/patent/EP1445736A2/en,https://patentimages.storage.googleapis.com/75/b0/4e/a8b02af5481ced/00200001.png
EP-2402910-A2,Seamless fracture generation in a graphic pipeline ,DreamWorks Animation LLC,"Akash Garg, Kyle Maxwell, David Lipton",2010-06-30,2011-06-30,2012-01-04,,https://patents.google.com/patent/EP2402910A2/en,https://patentimages.storage.googleapis.com/db/89/12/4da6215e99b3ad/imgf0001.png
GB-2398469-A,Identifying an object from images recorded at different positions and orientations ,Canon Europa Nv,"Qi He Hong, Adam Michael Baumberg, Alexander Ralph Lyons",2003-02-12,2003-02-12,2004-08-18,,https://patents.google.com/patent/GB2398469A/en,
KR-100809521-B1,Method and apparatus of surface reconstruction using corresponding curves in multiple images ,"인하대학교 산학협력단, 한국전자통신연구원","구본기, 김재철, 박인규, 추창우",2005-12-08,2006-10-16,2008-03-04,2008-03-04,https://patents.google.com/patent/KR100809521B1/en,https://patentimages.storage.googleapis.com/df/1d/0c/7cb6e170a69850/112006074536959-pat00021.png
US-5113357-A,Method and apparatus for rendering of geometric volumes ,"Sun Microsystems, Inc.","Elizabeth R. Johnson, Charles E. Mosher, Jr.",1989-05-18,1991-05-22,1992-05-12,1992-05-12,https://patents.google.com/patent/US5113357A/en,https://patentimages.storage.googleapis.com/99/75/f9/00ca516d950ef5/US5113357-drawings-page-3.png
US-8207968-B1,Method and apparatus for irradiance caching in computing indirect lighting in 3-D computer graphics ,Adobe Systems Incorporated,"Aravind Krishnaswamy, Jared M. Johnson",2008-08-29,2008-11-26,2012-06-26,2012-06-26,https://patents.google.com/patent/US8207968B1/en,https://patentimages.storage.googleapis.com/4d/39/09/3de028cc128453/US08207968-20120626-D00000.png
JP-2000132704-A,Image information processor and method ,"Sony Corp, ソニー株式会社","Takahiro Fukuhara, Keisuke Kato, 圭介 加藤, 隆浩 福原",1998-10-26,1998-10-26,2000-05-12,,https://patents.google.com/patent/JP2000132704A/en,
JP-4188900-B2,Medical image processing program ,ザイオソフト株式会社,和彦 松本,2004-11-15,2004-11-15,2008-12-03,2008-12-03,https://patents.google.com/patent/JP4188900B2/en,https://patentimages.storage.googleapis.com/JP4188900B2/0004188900.png
WO-2008132563-A2,Fast volume rendering ,Koninklijke Philips Electronics N.V.,"Rutger Nijlunsing, Raymond J. E. Habets",2006-10-31,2007-10-24,2008-11-06,,https://patents.google.com/patent/WO2008132563A2/en,
US-7158131-B2,"Implicit function rendering method of nonmanifold, direct drawing method of implicit function curved surface and programs thereof ",Riken,"Shuntaro Yamazaki, Kiwamu Kase, Katsushi Ikeuchi",2002-10-08,2003-07-10,2007-01-02,2007-01-02,https://patents.google.com/patent/US7158131B2/en,
US-8497861-B2,Method for direct volumetric rendering of deformable bricked volumes ,Siemens Aktiengesellschaft,"Christoph Vetter, Daphne Yu, Wei Li, Wei Hong",2008-05-30,2009-02-05,2013-07-30,2013-07-30,https://patents.google.com/patent/US8497861B2/en,https://patentimages.storage.googleapis.com/2d/54/d6/818f6774a2ddad/US08497861-20130730-D00000.png
US-8531457-B2,Apparatus and method for finding visible points in a cloud point ,Technion Research And Development Foundation Ltd.,"Sagi Katz, Ayellet Tal",2006-11-29,2009-05-24,2013-09-10,2013-09-10,https://patents.google.com/patent/US8531457B2/en,https://patentimages.storage.googleapis.com/4c/56/81/5c6226f1bb4705/US08531457-20130910-D00000.png
US-6392646-B1,Iterative determination of the shortest path between two points on a polygonal surface ,General Electric Co.,"Boris Yamrom, Abdalmajeid Musa Alyassin",1999-12-22,1999-12-22,2002-05-21,2002-05-21,https://patents.google.com/patent/US6392646B1/en,https://patentimages.storage.googleapis.com/22/9e/bb/8efacf867cccd2/US6392646-drawings-page-2.png
AU-2005244641-A1,Nodule detection ,Medicsight Plc,Jamshid Dehmeshki,2004-05-20,2005-05-13,2005-12-01,,https://patents.google.com/patent/AU2005244641A1/en,
US-7414636-B2,"Rendering apparatus, rendering processing method and computer program product ",Kabushiki Kaisha Toshiba,"Yoshiyuki Kokojima, Yosuke Bando",2004-06-09,2005-06-08,2008-08-19,2008-08-19,https://patents.google.com/patent/US7414636B2/en,https://patentimages.storage.googleapis.com/US7414636B2/US07414636-20080819-D00000.png
JP-2002520969-A,3D scene scanning method is automated from the motion picture ,ジオメトリックス  インコーポレイテッド,"ウォポティッシュ，ローマン, ザーン，アーサー, チェン，ジンロン, フェジェス，サンダー",1998-07-20,1999-07-20,2002-07-09,,https://patents.google.com/patent/JP2002520969A/en,
US-8436856-B1,Systems and methods for mixing the execution order of shading language code ,Pixar,"Thomas Douglas Selkirk Duff, Robert L. Cook",2009-11-06,2009-11-06,2013-05-07,2013-05-07,https://patents.google.com/patent/US8436856B1/en,https://patentimages.storage.googleapis.com/6a/43/f5/ef105ecf7281a1/US08436856-20130507-D00000.png
EP-1451671-A2,Image processing method for interacting with a 3-d surface represented in a 3-d image ,Philips Electronics N.V.,"Maxim Fradkin, Sherif Makram-Ebeid, Jean-Michel Rouet",2001-07-06,2002-07-05,2004-09-01,,https://patents.google.com/patent/EP1451671A2/en,
EP-2317479-A1,Infinite complexity deep-framebuffer rendering ,Pacific Data Images LLC,"Stephen Yuen, Eric Tabellion",2009-11-02,2010-10-22,2011-05-04,,https://patents.google.com/patent/EP2317479A1/en,https://patentimages.storage.googleapis.com/33/e5/a5/b9b014553b489f/imgf0001.png
US-7512284-B2,Volumetric image enhancement system and method ,General Electric Company,Gopal B. Avinash,2005-03-29,2005-03-29,2009-03-31,2009-03-31,https://patents.google.com/patent/US7512284B2/en,https://patentimages.storage.googleapis.com/b0/50/e6/aafbdc98e9fb86/US07512284-20090331-D00005.png
US-8289318-B1,Determining three-dimensional shape characteristics in a two-dimensional image ,Adobe Systems Incorporated,"Sunil Hadap, Jorge F. Lopez Moreno",2008-08-29,2009-02-12,2012-10-16,2012-10-16,https://patents.google.com/patent/US8289318B1/en,https://patentimages.storage.googleapis.com/c0/bb/74/bf3e7295be677b/US08289318-20121016-D00000.png
US-9984498-B2,Sparse GPU voxelization for 3D surface reconstruction ,"Microsoft Technology Licensing, Llc",Charles T. Loop,2013-07-17,2014-04-18,2018-05-29,2018-05-29,https://patents.google.com/patent/US9984498B2/en,https://patentimages.storage.googleapis.com/1d/8b/e3/0d5196399c6281/US09984498-20180529-D00000.png
US-10008026-B2,"Apparatus for, and method of, rendering image data ",Toshiba Medical Systems Corporation,"Andrew Murray, Magnus WAHRENBERG",2013-07-19,2013-07-19,2018-06-26,2018-06-26,https://patents.google.com/patent/US10008026B2/en,https://patentimages.storage.googleapis.com/b0/ba/be/cfb18a67cfcbf9/US10008026-20180626-D00000.png
WO-2009022283-A1,Imaging method for sampling a cross-section plane in a three-dimensional (3d) image data volume ,Koninklijke Philips Electronics N. V.,Daniel Simon Anna Ruijters,2007-08-16,2008-08-11,2009-02-19,,https://patents.google.com/patent/WO2009022283A1/en,
EP-1004988-B1,"Method, apparatus and computer program product for generating perspective corrected data from warped information ",Be Here Corporation,"Robert G. Hoffman, John Louis Warpakowski Furlan",1998-11-25,1999-11-18,2007-01-03,2007-01-03,https://patents.google.com/patent/EP1004988B1/en,https://patentimages.storage.googleapis.com/a9/c3/6c/e593f99f486248/imgf0001.png
CN-103489214-A,"Virtual reality occlusion handling method, based on virtual model pretreatment, in augmented reality system ",北京邮电大学,"宋荆洲, 杨琼, 贾庆轩, 孙汉旭",2013-09-10,2013-09-10,2014-01-01,,https://patents.google.com/patent/CN103489214A/en,
US-8044971-B2,Methods of and apparatus for processing computer graphics ,Arm Norway As,Jørn Nystad,2008-01-31,2008-01-31,2011-10-25,2011-10-25,https://patents.google.com/patent/US8044971B2/en,https://patentimages.storage.googleapis.com/fa/17/ba/c62e4348a3bfc0/US08044971-20111025-D00000.png
US-6898303-B2,"Method, system and computer readable medium for the two-dimensional and three-dimensional detection of lesions in computed tomography scans ",Arch Development Corporation,"Samuel G. Armato, III, Maryellen L. Giger, Heber MacMahon",2000-01-18,2001-01-16,2005-05-24,2005-05-24,https://patents.google.com/patent/US6898303B2/en,https://patentimages.storage.googleapis.com/f9/67/97/2c21d0c16a0120/US06898303-20050524-D00000.png
US-10198856-B2,Method and system of anti-aliasing shading decoupled from rasterization ,"Oxide Interactive, LLC","Daniel Kurt Baker, Timothy James Kipp",2013-11-11,2013-11-11,2019-02-05,2019-02-05,https://patents.google.com/patent/US10198856B2/en,https://patentimages.storage.googleapis.com/a2/91/86/e4f99c579e0ed6/US10198856-20190205-D00000.png
WO-2006122212-A2,Statistical rendering acceleration ,Sony Computer Entertainment Inc.,"Alan Bryant Heirich, Axel Mamode",2005-05-10,2006-05-10,2006-11-16,,https://patents.google.com/patent/WO2006122212A2/en,
EP-1791087-B1,Method for point-of-interest attraction in digital images ,Agfa HealthCare NV,Piet Rafaël AGFA-GEVAERT Corporate Dewaele,2005-11-23,2005-11-23,2018-10-17,2018-10-17,https://patents.google.com/patent/EP1791087B1/en,https://patentimages.storage.googleapis.com/cf/b4/cc/64eaf452dde681/imgf0001.png
US-7961958-B2,System and method for rendering a binary volume in a graphics processing unit ,"Siemens Medical Solutions Usa, Inc.",Klaus D. Engel,2005-01-19,2005-09-26,2011-06-14,2011-06-14,https://patents.google.com/patent/US7961958B2/en,https://patentimages.storage.googleapis.com/a7/63/ba/ccbb4973de4373/US07961958-20110614-D00000.png
WO-2005055126-A1,System and method for vascular visualization using planar reformation of vascular central axis surface with biconvex slab ,Viatronix Incorporated,Wenli Cai,2003-11-26,2004-11-24,2005-06-16,,https://patents.google.com/patent/WO2005055126A1/en,
CN-102667857-B,X-ray photograph of bone suppression ,皇家飞利浦电子股份有限公司,"J·冯贝格, U·奈策尔",2009-12-22,2010-12-16,2016-02-10,2016-02-10,https://patents.google.com/patent/CN102667857B/en,
US-2012229460-A1,Method and System for Optimizing Resource Usage in a Graphics Pipeline ,Sensio Technologies Inc.,Etienne Fortin,2011-03-12,2012-03-09,2012-09-13,,https://patents.google.com/patent/US20120229460A1/en,https://patentimages.storage.googleapis.com/91/cf/40/c52888890a5d50/US20120229460A1-20120913-D00000.png
WO-2008051231-A1,System and method for recovering three-dimensional particle systems from two-dimensional images ,Thomson Licensing,"Dong-Qing Zhang, Ana Belen Benitez, Jim Arthur Fancher",2006-10-27,2006-10-27,2008-05-02,,https://patents.google.com/patent/WO2008051231A1/en,
US-7439974-B2,System and method for fast 3-dimensional data fusion ,"Siemens Medical Solutions Usa, Inc.","Abdelaziz Chihoub, Yuanhsi (Tony) Chen, Mariappan S. Nadar",2005-02-09,2006-02-06,2008-10-21,2008-10-21,https://patents.google.com/patent/US7439974B2/en,https://patentimages.storage.googleapis.com/US7439974B2/US07439974-20081021-D00000.png
WO-2010012289-A1,Image generation device and method for super-resolution of 3d textures ,Panasonic Corporation,"Masahiro Iwasaki, Lorcan Mac Manus, Neil Dodgson",2008-07-30,2008-07-30,2010-02-04,,https://patents.google.com/patent/WO2010012289A1/en,
KR-100682889-B1,Method and Apparatus for image-based photorealistic 3D face modeling ,삼성전자주식회사,"박인규, 베즈네베츠블라디미르, 장휘, 조희근",2003-08-29,2004-08-16,2007-02-15,2007-02-15,https://patents.google.com/patent/KR100682889B1/en,https://patentimages.storage.googleapis.com/62/1e/1e/af4ff9d68093d1/112004036496501-pat00054.png
US-10198788-B2,Method and system of temporally asynchronous shading decoupled from rasterization ,Oxide Interactive Llc,"Daniel Kurt Baker, Timothy James Kipp",2013-11-11,2015-05-11,2019-02-05,2019-02-05,https://patents.google.com/patent/US10198788B2/en,https://patentimages.storage.googleapis.com/3f/41/32/27149f211c5d8a/US10198788-20190205-D00000.png
US-6556696-B1,Method for segmenting medical images and detecting surface anomalies in anatomical structures ,The United States Of America As Represented By The Department Of Health And Human Services,"Ronald M. Summers, Scott Selbie, James D. Malley, Lynne M. Pusanik",1997-08-19,2002-02-05,2003-04-29,2003-04-29,https://patents.google.com/patent/US6556696B1/en,https://patentimages.storage.googleapis.com/00/9d/20/428f0e7cb88bc9/US06556696-20030429-D00000.png
US-7154500-B2,Block-based fragment filtration with feasible multi-GPU acceleration for real-time volume rendering on conventional personal computer ,The Chinese University Of Hong Kong,"Pheng-Ann Heng, Yongming Xie, Tien-Tsin Wong, Yim-Pan Chui",2004-04-20,2004-04-20,2006-12-26,2006-12-26,https://patents.google.com/patent/US7154500B2/en,https://patentimages.storage.googleapis.com/US7154500B2/US07154500-20061226-D00000.png
EP-2024937-B1,Method and system for generating a 3d representation of a dynamically changing 3d scene ,LiberoVision AG,"Stephan Würmlin, Christoph Niederberger",2006-06-02,2007-05-24,2016-05-04,2016-05-04,https://patents.google.com/patent/EP2024937B1/en,https://patentimages.storage.googleapis.com/19/77/a3/326745cfa05eb1/imgf0001.png
US-8670615-B2,Refinement of segmentation markup ,"Flashfoto, Inc.","Robinson Piramuthu, Kuang-chih Lee, Daniel Richard Prochazka",2009-09-30,2010-09-30,2014-03-11,2014-03-11,https://patents.google.com/patent/US8670615B2/en,https://patentimages.storage.googleapis.com/39/0c/90/e59cf9bfb5e53a/US08670615-20140311-D00000.png
US-8577129-B2,System and method for three-dimensional image rendering and analysis ,"Cornell Research Foundation, Inc.","Anthony P. Reeves, William J. Kostis, Claudia Henschke, David Yankelevitz",2000-04-11,2012-04-23,2013-11-05,2013-11-05,https://patents.google.com/patent/US8577129B2/en,https://patentimages.storage.googleapis.com/0c/66/04/07836fb75657e3/US08577129-20131105-D00000.png
US-6175655-B1,"Medical imaging system for displaying, manipulating and analyzing three-dimensional images ","Integrated Medical Systems, Inc.","Frederick W. George, III, Wolfgang F. Kraske",1996-09-19,1996-09-19,2001-01-16,2001-01-16,https://patents.google.com/patent/US6175655B1/en,https://patentimages.storage.googleapis.com/6d/c7/60/c8fcedd178fa41/US6175655-drawings-page-3.png
US-5511153-A,"Method and apparatus for three-dimensional, textured models from plural video images ",Massachusetts Institute Of Technology,"Ali Azarbayejani, Tinsley Galyean, Alex Pentland",1994-01-18,1994-01-18,1996-04-23,1996-04-23,https://patents.google.com/patent/US5511153A/en,https://patentimages.storage.googleapis.com/e9/26/30/467257d89e8852/US5511153-drawings-page-3.png
JP-5167248-B2,Model of the humanoid shape by the depth map ,プライムセンス  リミテッド,"ベルリナー，タミール, ヘンデル，ジブ, シュプント，アレクサンダー, ダノウィッツ，ジェフリー, ライス，ドゥミトリ, モール，オーレン, シュピゲルマッチャー，ミチェル",2006-05-11,2007-05-10,2013-03-21,2013-03-21,https://patents.google.com/patent/JP5167248B2/en,https://patentimages.storage.googleapis.com/16/68/83/5dd7d439086af3/0005167248-3.png
US-2016180525-A1,Medical image data processing system and method ,"Kabushiki Kaisha Toshiba, Toshiba Medical Systems Corporation","Steven Reynolds, Brian MOHR, Marco Razeto",2014-12-19,2014-12-19,2016-06-23,,https://patents.google.com/patent/US20160180525A1/en,https://patentimages.storage.googleapis.com/a1/fd/0a/af7c36e9cce389/US20160180525A1-20160623-D00000.png
JP-3629282-B2,3D imaging method ,コーニンクレッカ  フィリップス  エレクトロニクス  エヌ  ヴィＫｏｎｉｎｋｌｉｊｋｅ  Ｐｈｉｌｉｐｓ  Ｅｌｅｃｔｒｏｎｉｃｓ  Ｎ．Ｖ．,モシュフェギ メフラン,1992-12-18,1993-12-15,2005-03-16,2005-03-16,https://patents.google.com/patent/JP3629282B2/en,https://patentimages.storage.googleapis.com/7d/51/a7/3ac4c1397f0ce4/0003629282-87.png
CA-2368390-C,System and method for performing a three-dimensional virtual segmentation and examination ,"The Research Foundation Of State University Of New York, Arie E. Kaufman, Zhengrong Liang, Mark R. Wax, Ming Wan, Dongqing Chen","Arie E. Kaufman, Zhengrong Liang, Mark R. Wax, Ming Wan, Dongqing Chen",1999-03-18,2000-03-17,2010-07-27,2010-07-27,https://patents.google.com/patent/CA2368390C/en,
US-5966134-A,Simulating cel animation and shading ,Softimage,Michael L. Arias,1996-06-28,1996-06-28,1999-10-12,1999-10-12,https://patents.google.com/patent/US5966134A/en,https://patentimages.storage.googleapis.com/a8/5a/97/456801e4419036/US5966134-drawings-page-2.png
US-6009188-A,Method and system for digital plenoptic imaging ,Microsoft Corporation,"Michael F. Cohen, Steven J. Gortler, Radek Grzeszczuk, Richard S. Szeliski",1996-02-16,1996-03-20,1999-12-28,1999-12-28,https://patents.google.com/patent/US6009188A/en,https://patentimages.storage.googleapis.com/a1/e8/c7/574d27a929d043/US6009188-drawings-page-3.png
US-5839440-A,Three-dimensional image registration method for spiral CT angiography ,"Siemens Corporate Research, Inc.","Shih-Ping Liou, Minerva M. Yeung, Boon-Lock Yeo",1994-06-17,1994-06-17,1998-11-24,1998-11-24,https://patents.google.com/patent/US5839440A/en,https://patentimages.storage.googleapis.com/8a/36/f7/a45432021a875d/US5839440-drawings-page-3.png
US-4835712-A,Methods and apparatus for imaging volume data with shading ,Pixar,"Robert A. Drebin, Loren C. Carpenter",1986-04-14,1986-08-15,1989-05-30,1989-05-30,https://patents.google.com/patent/US4835712A/en,https://patentimages.storage.googleapis.com/ab/b5/33/e9c8c642405374/US4835712-drawings-page-2.png
US-7936922-B2,Method and apparatus for segmenting images ,Adobe Systems Incorporated,Ralf Berger,2006-11-22,2006-11-22,2011-05-03,2011-05-03,https://patents.google.com/patent/US7936922B2/en,https://patentimages.storage.googleapis.com/44/13/2a/191ced2fec51af/US07936922-20110503-D00000.png
US-2006119599-A1,Texture data anti-aliasing method and apparatus ,Woodbury William C Jr,William Woodbury,2004-12-02,2004-12-02,2006-06-08,,https://patents.google.com/patent/US20060119599A1/en,https://patentimages.storage.googleapis.com/1e/56/2f/ed4d41e3dc17c4/US20060119599A1-20060608-D00000.png
US-5710875-A,Method and apparatus for processing 3-D multiple view images formed of a group of images obtained by viewing a 3-D object from a plurality of positions ,Fujitsu Limited,"Hiroshi Harashima, Robert Hsu, Kazuya Kodama",1994-09-09,1995-03-08,1998-01-20,1998-01-20,https://patents.google.com/patent/US5710875A/en,https://patentimages.storage.googleapis.com/8a/c2/39/eee38dc24edf54/US5710875-drawings-page-3.png
US-6573912-B1,Internet system for virtual telepresence ,"Zaxel Systems, Inc.","Norihisa Suzuki, Takeo Kanade",2000-11-07,2000-11-07,2003-06-03,2003-06-03,https://patents.google.com/patent/US6573912B1/en,https://patentimages.storage.googleapis.com/79/01/60/cc3db09b09b19c/US06573912-20030603-D00000.png
US-6163319-A,"Method, system, and computer program product for shading ","Silicon Graphics, Inc.","Mark Stuart Peercy, John Milligan Airey, Brian Keith Cabral",1997-02-28,1999-03-09,2000-12-19,2000-12-19,https://patents.google.com/patent/US6163319A/en,https://patentimages.storage.googleapis.com/2d/d4/17/d7535031356fa6/US6163319-drawings-page-4.png
US-6016150-A,Sprite compositor and method for performing lighting and shading operations using a compositor to combine factored image layers ,Microsoft Corporation,"Jerome E. Lengyel, John Snyder",1995-08-04,1997-07-30,2000-01-18,2000-01-18,https://patents.google.com/patent/US6016150A/en,https://patentimages.storage.googleapis.com/55/00/78/1b04037724b5cb/US6016150-drawings-page-2.png
US-6750873-B1,High quality texture reconstruction from multiple scans ,International Business Machines Corporation,"Fausto Bernardini, Ioana M. Martin, Holly E. Rushmeier",2000-06-27,2000-06-27,2004-06-15,2004-06-15,https://patents.google.com/patent/US6750873B1/en,https://patentimages.storage.googleapis.com/55/57/b6/1e5d0381666a30/US06750873-20040615-D00000.png
US-5949424-A,"Method, system, and computer program product for bump mapping in tangent space ","Silicon Graphics, Inc.","Brian Keith Cabral, Mark Stuart Peercy, John Milligan Airey",1997-02-28,1997-02-28,1999-09-07,1999-09-07,https://patents.google.com/patent/US5949424A/en,https://patentimages.storage.googleapis.com/34/e8/18/7a6c7f1f6268fd/US5949424-drawings-page-4.png
US-6867774-B1,Method and apparatus for transforming polygon data to voxel data for general purpose applications ,Ngrain (Canada) Corporation,"Paul A. Halmshaw, Jonathan M. Young, Andrew C.-H. Woo",2002-12-02,2002-12-02,2005-03-15,2005-03-15,https://patents.google.com/patent/US6867774B1/en,https://patentimages.storage.googleapis.com/e7/d5/68/5c70be673bdf26/US06867774-20050315-D00000.png
US-6278460-B1,Creating a three-dimensional model from two-dimensional images ,"Point Cloud, Inc.","Thomas B. Myers, Robert Bodor",1998-12-15,1998-12-15,2001-08-21,2001-08-21,https://patents.google.com/patent/US6278460B1/en,https://patentimages.storage.googleapis.com/e5/d5/cd/a88d0d08071002/US6278460-drawings-page-3.png
US-5917937-A,"Method for performing stereo matching to recover depths, colors and opacities of surface elements ",Microsoft Corporation,"Richard Stephen Szeliski, Polina Golland",1997-04-15,1997-04-15,1999-06-29,1999-06-29,https://patents.google.com/patent/US5917937A/en,https://patentimages.storage.googleapis.com/e4/9d/92/a868fd021e3d70/US5917937-drawings-page-3.png
US-6266068-B1,Multi-layer image-based rendering for video synthesis ,Compaq Computer Corporation,"Sing Bing Kang, James M. Rehg",1998-03-13,1998-03-13,2001-07-24,2001-07-24,https://patents.google.com/patent/US6266068B1/en,https://patentimages.storage.googleapis.com/60/68/a3/34abaa7e0ab547/US6266068-drawings-page-3.png
US-5097427-A,Texture mapping for computer graphics display controller system ,Hewlett-Packard Company,"Olin G. Lathrop, Douglas A. Voorhies, David B. Kirk",1988-07-06,1991-03-26,1992-03-17,1992-03-17,https://patents.google.com/patent/US5097427A/en,https://patentimages.storage.googleapis.com/43/69/f4/95723f57f98dca/US5097427-drawings-page-2.png
US-8274530-B2,Systems and methods for filling occluded information for 2-D to 3-D conversion ,"Conversion Works, Inc.","Steven Birtwistle, Natascha Wallner, Gregory R. Keech, Christopher Levi Simmons, David A. Spooner, Danny D. Lowe",2007-03-12,2008-03-11,2012-09-25,2012-09-25,https://patents.google.com/patent/US8274530B2/en,https://patentimages.storage.googleapis.com/b7/f9/76/1b5233c87ee5ab/US08274530-20120925-D00000.png
CN-104915992-A,A real-time shadow volume rendering method based on femur CT images ,上海应用技术学院,"张建国, 钟涛, 左俊彦",2015-06-15,2015-06-15,2015-09-16,,https://patents.google.com/patent/CN104915992A/en,
EP-1828978-A1,"A method, an apparatus and a computer program for segmenting a structure in a multi-dimensional dataset ",Philips Electronics N.V.,Marcel J. Quist,2004-12-16,2005-12-09,2007-09-05,,https://patents.google.com/patent/EP1828978A1/en,
WO-2019045723-A1,"Methods, devices, and computer program products for 3d mesh texturing ","Sony Mobile Communications Inc., Sony Mobile Communications (Usa) Inc.","Johannes Elg, Pal Szasz, Fredrik OLOFSSON, Lars Novak",2017-08-31,2017-08-31,2019-03-07,,https://patents.google.com/patent/WO2019045723A1/en,
KR-20010021735-A,"Method and Apparatus for Image Processing, and Distribution Medium ","구타라기 켄, 가부시키가이샤 소니 컴퓨터 엔터테인먼트",오바아키오,1998-05-20,1999-05-19,2001-03-15,,https://patents.google.com/patent/KR20010021735A/en,https://patentimages.storage.googleapis.com/KR20010021735A/pct00008.png
GB-2441228-A,Modelling an object and determination of how it is lit ,Univ Warwick,"Abhir Bhalerao, Roland Wilson, Li Wang",2006-08-23,2007-08-23,2008-02-27,,https://patents.google.com/patent/GB2441228A/en,
US-7684602-B2,Method and system for local visualization for tubular structures ,"Siemens Medical Solutions Usa, Inc.","Pascal Cathier, Jonathan Stoeckel",2004-11-18,2005-04-11,2010-03-23,2010-03-23,https://patents.google.com/patent/US7684602B2/en,
CN-101067870-A,High light hot spot eliminating method using for visual convex shell drawing and device thereof ,北京大学,"冯洁, 陈亮, 周秉锋",2007-06-29,2007-06-29,2007-11-07,,https://patents.google.com/patent/CN101067870A/en,
CA-2274977-C,Apparatus and method for 3-dimensional surface geometry reconstruction ,"Cognitens, Ltd., Dan Albeck, Meny Benady, Arie Rudich, Tamir Shalom, Ammon Shashua, Eyal Yosef, Ilan Zelnick","Dan Albeck, Meny Benady, Arie Rudich, Tamir Shalom, Ammon Shashua, Eyal Yosef, Ilan Zelnick",1996-12-15,1997-12-11,2008-02-12,2008-02-12,https://patents.google.com/patent/CA2274977C/en,
US-8970581-B2,System and method for interactive contouring for 3D medical images ,"Carestream Health, Inc.","Feng Shi, Xiaoliang Li, Shoupu Chen",2012-01-04,2012-01-04,2015-03-03,2015-03-03,https://patents.google.com/patent/US8970581B2/en,https://patentimages.storage.googleapis.com/00/9a/34/25d2e6962e337e/US08970581-20150303-D00000.png
JP-2012515982-A,Smoothed local histogram filter for computer graphics ,ピクサー,"カス，マイケル, セイアー，リック, ソロモン，ジャスティン",2009-01-20,2010-01-16,2012-07-12,,https://patents.google.com/patent/JP2012515982A/en,https://patentimages.storage.googleapis.com/85/db/d3/f73391b8606842/2012515982-12.png
US-8817014-B2,Image display of a tubular structure ,"Siemens Medical Solutions Usa, Inc.",Yoshihisa Shinagawa,2009-11-23,2010-11-23,2014-08-26,2014-08-26,https://patents.google.com/patent/US8817014B2/en,https://patentimages.storage.googleapis.com/0d/d4/ae/6d96754afe70ff/US08817014-20140826-D00000.png
JP-2004054635-A,Picture processor and its method ,"Sony Corp, ソニー株式会社","Tetsugo Inada, Hitoshi Ishikawa, Hitoshi Sato, 佐藤　仁, 石川　仁, 稲田　徹悟",2002-07-19,2002-07-19,2004-02-19,,https://patents.google.com/patent/JP2004054635A/en,https://patentimages.storage.googleapis.com/84/a1/dd/039a6bed86ee1e/2004054635-3.png
US-6310620-B1,Method and apparatus for volume rendering with multiple depth buffers ,"Terarecon, Inc.","Hugh C. Lauer, Larry D. Seiler",1998-12-22,1998-12-22,2001-10-30,2001-10-30,https://patents.google.com/patent/US6310620B1/en,https://patentimages.storage.googleapis.com/2e/b7/95/0d0df6c74fd057/US6310620-drawings-page-2.png
US-2007018988-A1,Method and applications for rasterization of non-simple polygons and curved boundary representations ,Michael Guthe,Michael Guthe,2005-07-20,2006-07-13,2007-01-25,,https://patents.google.com/patent/US20070018988A1/en,https://patentimages.storage.googleapis.com/cb/ea/c9/79d087a722fd21/US20070018988A1-20070125-D00000.png
WO-02052739-A1,Image extraction from complex scenes in digital video ,Adobe Systems Incorporated,Gregg D. Wilensky,2000-12-21,2001-12-06,2002-07-04,,https://patents.google.com/patent/WO2002052739A1/en,
CN-105701857-A,Texturing a 3d modeled object ,达索系统公司,E·梅尔,2014-12-10,2015-12-09,2016-06-22,,https://patents.google.com/patent/CN105701857A/en,
JP-3960382-B2,Real-time visualization method and apparatus tensor volume data ,"独立行政法人産業技術総合研究所, 独立行政法人科学技術振興機構",茂 村木,2003-06-18,2003-06-18,2007-08-15,2007-08-15,https://patents.google.com/patent/JP3960382B2/en,https://patentimages.storage.googleapis.com/ea/bf/66/0d806b76aeee1d/0003960382-5.png
