id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2003019115-A1,Creatinine clearance calculator ,Hyman Tannenbaum,Hyman Tannenbaum,2001-07-25,2001-07-25,2003-01-30,,https://patents.google.com/patent/US20030019115A1/en,https://patentimages.storage.googleapis.com/de/61/f2/df60847132db7c/US20030019115A1-20030130-D00000.png
US-3556398-A,Hand held adding machine ,Edward C Walsh,Edward C Walsh,1969-03-27,1969-03-27,1971-01-19,1971-01-19,https://patents.google.com/patent/US3556398A/en,https://patentimages.storage.googleapis.com/63/e7/6e/cba5acb42c5dda/US3556398-drawings-page-2.png
US-3537776-A,"Means for attachment of magnifying device to printing calculators,adding machines,and the like ",Benjamin J Connito,Benjamin J Connito,1969-04-11,1969-04-11,1970-11-03,1970-11-03,https://patents.google.com/patent/US3537776A/en,https://patentimages.storage.googleapis.com/05/88/ba/0270aefdd3466d/US3537776-drawings-page-1.png
US-2988274-A,Calculating machines ,"Carlsen Henning Gunnar, Carlsen Erling Adolf","Carlsen Henning Gunnar, Carlsen Erling Adolf",1957-03-21,1958-02-18,1961-06-13,1961-06-13,https://patents.google.com/patent/US2988274A/en,https://patentimages.storage.googleapis.com/29/09/df/7af0137f9217f3/US2988274-drawings-page-1.png
US-6926198-B2,Wheel calculator ,"Ronald Bromberg, Anthony Wilson","Ronald Bromberg, Anthony Wilson",1999-07-30,2004-03-05,2005-08-09,2005-08-09,https://patents.google.com/patent/US6926198B2/en,https://patentimages.storage.googleapis.com/86/6d/7f/555f7844496295/US06926198-20050809-D00000.png
US-3908543-A,Dating device for printers ,Wirth Gallo & Company,Johannes Wirth,1973-03-16,1973-11-05,1975-09-30,1975-09-30,https://patents.google.com/patent/US3908543A/en,https://patentimages.storage.googleapis.com/73/d0/24/c93235e873b72a/US3908543-drawings-page-2.png
US-4188138-A,Switch means for journal paper feeding and receipt paper feeding control circuit ,Copal Company Limited,Masao Yamazaki,1977-08-10,1978-07-24,1980-02-12,1980-02-12,https://patents.google.com/patent/US4188138A/en,https://patentimages.storage.googleapis.com/ec/03/1d/49a136f2ab760b/US4188138-drawings-page-2.png
GB-2001585-B,Alpha-numeric control keyboard with depressible keys for electric or electronic machines ,Serras Paulet Edouard,,1977-06-22,1978-06-20,1982-01-27,1982-01-27,https://patents.google.com/patent/GB2001585B/en,
US-1742533-A,C-qrrection mechanism for key controlled machines ,,,,,1930-01-07,1930-01-07,https://patents.google.com/patent/US1742533A/en,https://patentimages.storage.googleapis.com/a0/9c/49/7235e92ff5b3b4/US1742533-drawings-page-1.png
US-2715999-A,M butler ,,,,,1955-08-23,1955-08-23,https://patents.google.com/patent/US2715999A/en,https://patentimages.storage.googleapis.com/6d/6f/76/572112ae44a190/US2715999-drawings-page-1.png
US-1468992-A,Calculating machine ,,,,,1923-09-25,1923-09-25,https://patents.google.com/patent/US1468992A/en,https://patentimages.storage.googleapis.com/2f/92/87/544fccbac74717/US1468992-drawings-page-1.png
GB-605591-A,Patent GB605591A ,,,,,,,https://patents.google.com/patent/GB605591A/en,
US-2055522-A,Cash register ,,,,,1936-09-29,1936-09-29,https://patents.google.com/patent/US2055522A/en,https://patentimages.storage.googleapis.com/95/1a/0b/5982f63ba373be/US2055522-drawings-page-1.png
GB-168055-A,Improvements in or relating to cash registers or the like ,Romano Burali,,1920-08-20,1921-08-11,1923-01-11,,https://patents.google.com/patent/GB168055A/en,
US-2501447-A,Calculating machine fractional ,,,,,1950-03-21,1950-03-21,https://patents.google.com/patent/US2501447A/en,https://patentimages.storage.googleapis.com/82/2b/ea/77d6926ef40bed/US2501447-drawings-page-1.png
US-1966584-A,Calculating machine ,,,,,1934-07-17,1934-07-17,https://patents.google.com/patent/US1966584A/en,https://patentimages.storage.googleapis.com/bd/9a/8a/d602e836c7fb0f/US1966584-drawings-page-1.png
US-3076597-A,Gelling ,,,,,1963-02-05,1963-02-05,https://patents.google.com/patent/US3076597A/en,https://patentimages.storage.googleapis.com/8f/51/a6/92d6c798e322bd/US3076597-drawings-page-1.png
US-3008637-A,Complemental keyboard ,,,,,1961-11-14,1961-11-14,https://patents.google.com/patent/US3008637A/en,https://patentimages.storage.googleapis.com/6f/21/3d/af415071e18787/US3008637-drawings-page-1.png
US-1874368-A,shipley ,,,,,1932-08-30,1932-08-30,https://patents.google.com/patent/US1874368A/en,https://patentimages.storage.googleapis.com/74/db/f8/9d8731dcea09c4/US1874368-drawings-page-1.png
US-3476313-A,Calculating machine with short cut multiplication ,Victor Comptometer Corp,Oscar J Sundstrand,1967-07-26,1967-07-26,1969-11-04,1969-11-04,https://patents.google.com/patent/US3476313A/en,https://patentimages.storage.googleapis.com/88/25/b0/5fdc7923e27ef7/US3476313-drawings-page-1.png
US-2675175-A,Indian currency adding machine ,,,,,1954-04-13,1954-04-13,https://patents.google.com/patent/US2675175A/en,https://patentimages.storage.googleapis.com/8d/29/b3/73c077a1d06992/US2675175-drawings-page-1.png
US-1874805-A,Cash register ,Ncr Co,William H Robertson,1929-09-04,1929-09-04,1932-08-30,1932-08-30,https://patents.google.com/patent/US1874805A/en,https://patentimages.storage.googleapis.com/2e/24/12/c509e48ad01635/US1874805-drawings-page-1.png
US-3061186-A,Gelling ,,,,,1962-10-30,1962-10-30,https://patents.google.com/patent/US3061186A/en,https://patentimages.storage.googleapis.com/82/50/1c/f5c66cd113c4af/US3061186-drawings-page-1.png
US-2962209-A,Totalizer and special counter equipment for cash registers ,,,,,1960-11-29,1960-11-29,https://patents.google.com/patent/US2962209A/en,https://patentimages.storage.googleapis.com/28/1d/5c/d594876f226243/US2962209-drawings-page-1.png
US-2539659-A,Ordinal trans-setting ,,,,,1951-01-30,1951-01-30,https://patents.google.com/patent/US2539659A/en,https://patentimages.storage.googleapis.com/03/25/06/87dd354e9e0914/US2539659-drawings-page-1.png
US-2048541-A,Calculating machine ,,,,,1936-07-21,1936-07-21,https://patents.google.com/patent/US2048541A/en,https://patentimages.storage.googleapis.com/a4/9c/46/c8caf0199a4267/US2048541-drawings-page-1.png
US-1285234-A,Accumulating mechanism for calculating-machines. ,Bundy Mfg Company,August Knistrom,1916-01-08,1916-01-08,1918-11-19,1918-11-19,https://patents.google.com/patent/US1285234A/en,https://patentimages.storage.googleapis.com/57/ae/74/19514539c12e71/US1285234-drawings-page-1.png
US-3130904-A,- calculating machine with storing mechanism ,,,,,1964-04-28,1964-04-28,https://patents.google.com/patent/US3130904A/en,https://patentimages.storage.googleapis.com/f2/24/e5/71ecc443ec7800/US3130904-drawings-page-1.png
US-3007633-A,Total taking mechanism for crawl-carry accumulators ,,,,,1961-11-07,1961-11-07,https://patents.google.com/patent/US3007633A/en,https://patentimages.storage.googleapis.com/01/38/fb/2309d8448ee26f/US3007633-drawings-page-1.png
US-1504226-A,fuller ,,,,,1924-08-12,1924-08-12,https://patents.google.com/patent/US1504226A/en,https://patentimages.storage.googleapis.com/7d/74/5d/cc486b45661354/US1504226-drawings-page-1.png
US-1730094-A,Assigjtoe ,,,,,1929-10-01,1929-10-01,https://patents.google.com/patent/US1730094A/en,https://patentimages.storage.googleapis.com/af/cc/b9/1165b5bf0e008d/US1730094-drawings-page-1.png
US-1791875-A,A cobpobation of xabyland ,,,,,1931-02-10,1931-02-10,https://patents.google.com/patent/US1791875A/en,https://patentimages.storage.googleapis.com/51/af/1d/7803e7f2efc3ad/US1791875-drawings-page-1.png
US-3253779-A,Chall accumulator drive ,,,,,1966-05-31,1966-05-31,https://patents.google.com/patent/US3253779A/en,https://patentimages.storage.googleapis.com/a5/3b/a9/3b1acbaa71545b/US3253779-drawings-page-1.png
US-3283999-A,Transfer mechanism for a calculating machine ,,,,,1966-11-08,1966-11-08,https://patents.google.com/patent/US3283999A/en,https://patentimages.storage.googleapis.com/7a/0b/24/02defd1330b6a6/US3283999-drawings-page-1.png
US-2057438-A,Multiple totalizer cash register ,,,,,1936-10-13,1936-10-13,https://patents.google.com/patent/US2057438A/en,https://patentimages.storage.googleapis.com/b3/fc/c5/5b85cef1119728/US2057438-drawings-page-1.png
US-1166527-A,Registering mechanism. ,Ncr Co,Charles F Kettering,1908-01-25,1908-01-25,1916-01-04,1916-01-04,https://patents.google.com/patent/US1166527A/en,https://patentimages.storage.googleapis.com/8b/14/b6/6925762e599dc2/US1166527-drawings-page-1.png
US-1279688-A,Combined type-writing and computing machine. ,Underwood Computing Machine Co,Hans Hanson,1912-11-29,1912-11-29,1918-09-24,1918-09-24,https://patents.google.com/patent/US1279688A/en,https://patentimages.storage.googleapis.com/66/bf/6c/8c20396995a0f6/US1279688-drawings-page-1.png
US-1842951-A,robertson ,,,,,1932-01-26,1932-01-26,https://patents.google.com/patent/US1842951A/en,https://patentimages.storage.googleapis.com/5f/85/2b/4368a7dc6f1b29/US1842951-drawings-page-1.png
US-1788192-A,ham ann ,,,,,1931-01-06,1931-01-06,https://patents.google.com/patent/US1788192A/en,https://patentimages.storage.googleapis.com/b3/80/62/f3e3033232ece1/US1788192-drawings-page-1.png
US-1700182-A,Assisnos ,,,,,1929-01-29,1929-01-29,https://patents.google.com/patent/US1700182A/en,https://patentimages.storage.googleapis.com/59/a9/d3/cf63567b0c1c3a/US1700182-drawings-page-1.png
US-1724231-A,Adding and recording machine ,,,,,1929-08-13,1929-08-13,https://patents.google.com/patent/US1724231A/en,https://patentimages.storage.googleapis.com/7e/cd/6a/27fd66070b50ad/US1724231-drawings-page-1.png
US-1109763-A,Registering mechanism. ,Ncr Co,Charles F Kettering,,,1914-09-08,1914-09-08,https://patents.google.com/patent/US1109763A/en,https://patentimages.storage.googleapis.com/a9/33/ca/dc8e06d300d48a/US1109763-drawings-page-1.png
US-1493867-A,Combined typewriting and computing machine ,,,,,1924-05-13,1924-05-13,https://patents.google.com/patent/US1493867A/en,https://patentimages.storage.googleapis.com/5b/ed/48/a107b26ac727af/US1493867-drawings-page-1.png
US-1791907-A,shipley ,,,,,1931-02-10,1931-02-10,https://patents.google.com/patent/US1791907A/en,https://patentimages.storage.googleapis.com/9c/5c/7a/4d121f4adb968f/US1791907-drawings-page-1.png
GB-207858-A,Patent GB207858A ,,,,,,,https://patents.google.com/patent/GB207858A/en,
GB-531081-A,Patent GB531081A ,,,,,,,https://patents.google.com/patent/GB531081A/en,
GB-413373-A,Patent GB413373A ,,,,,,,https://patents.google.com/patent/GB413373A/en,
GB-621755-A,Patent GB621755A ,,,,,,,https://patents.google.com/patent/GB621755A/en,
GB-464422-A,Patent GB464422A ,,,,,,,https://patents.google.com/patent/GB464422A/en,
GB-671615-A,Improvements in or relating to accumulators for accounting machines ,Remington Rand Inc,,1949-06-22,1950-06-02,1952-05-07,,https://patents.google.com/patent/GB671615A/en,
US-1978914-A,Cash register ,,,,,1934-10-30,1934-10-30,https://patents.google.com/patent/US1978914A/en,https://patentimages.storage.googleapis.com/28/10/17/512d8b4aa06b0f/US1978914-drawings-page-1.png
US-1936903-A,Calculating machine ,,,,,1933-11-28,1933-11-28,https://patents.google.com/patent/US1936903A/en,https://patentimages.storage.googleapis.com/93/fc/04/6a69c68167aa75/US1936903-drawings-page-1.png
US-1153820-A,Adding-machine. ,Leo Rassieur Jr,Elmer E Patten,1914-03-12,1914-03-12,1915-09-14,1915-09-14,https://patents.google.com/patent/US1153820A/en,https://patentimages.storage.googleapis.com/bb/6d/b5/0651697fd88a35/US1153820-drawings-page-1.png
US-1755499-A,Cash register ,,,,,1930-04-22,1930-04-22,https://patents.google.com/patent/US1755499A/en,https://patentimages.storage.googleapis.com/09/b5/26/612d09b0aeb3d1/US1755499-drawings-page-1.png
US-1802974-A,And ernest eacz ,,,,,1931-04-28,1931-04-28,https://patents.google.com/patent/US1802974A/en,https://patentimages.storage.googleapis.com/e8/f3/93/22a5e2e077b390/US1802974-drawings-page-1.png
US-1742531-A,Eliminating mechanism fob ,,,,,1930-01-07,1930-01-07,https://patents.google.com/patent/US1742531A/en,https://patentimages.storage.googleapis.com/d3/e6/e1/775e941b3d1354/US1742531-drawings-page-1.png
GB-822428-A,Patent GB822428A ,,,,,,,https://patents.google.com/patent/GB822428A/en,
GB-1171702-A,Improvements in Calculating Mechanisms for Calculating Machines ,Sperry Rand Corp,,1966-03-30,1967-03-22,1969-11-26,,https://patents.google.com/patent/GB1171702A/en,
GB-465402-A,Patent GB465402A ,,,,,,,https://patents.google.com/patent/GB465402A/en,
GB-672210-A,Patent GB672210A ,,,,,,,https://patents.google.com/patent/GB672210A/en,
US-1305537-A,Ments ,,,,,1919-06-03,1919-06-03,https://patents.google.com/patent/US1305537A/en,https://patentimages.storage.googleapis.com/67/a6/f3/06c4e89b517353/US1305537-drawings-page-1.png
US-1446990-A,Calculating machine ,,,,,1923-02-27,1923-02-27,https://patents.google.com/patent/US1446990A/en,https://patentimages.storage.googleapis.com/5b/0f/97/98b16551c2b072/US1446990-drawings-page-1.png
