id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8537033-B2,Method for predicting a travel time for a traffic route ,Triangle Software Llc,Andre Gueziec,2002-03-05,2012-07-30,2013-09-17,2013-09-17,https://patents.google.com/patent/US8537033B2/en,https://patentimages.storage.googleapis.com/36/33/a6/c2b6a942887e38/US08537033-20130917-D00000.png
US-9141812-B2,Stateful reference monitor ,"Cisco Technology, Inc.","Philip J. S. Gladstone, Jeffrey A. Kraemer",2001-06-14,2013-11-25,2015-09-22,2015-09-22,https://patents.google.com/patent/US9141812B2/en,https://patentimages.storage.googleapis.com/e2/e6/0f/c27f95f6cfd9ff/US09141812-20150922-D00000.png
US-8135657-B2,Systems and methods for processing data flows ,"Crossbeam Systems, Inc.","Harsh Kapoor, Moisey Akerman, Stephen D. Justus, John C. Ferguson, Yevgeny Korsunsky, Paul S. Gallo, Charles Ching Lee, Timothy M. Martin, Chunsheng Fu, Weidong Xu",2000-09-25,2011-08-24,2012-03-13,2012-03-13,https://patents.google.com/patent/US8135657B2/en,https://patentimages.storage.googleapis.com/16/90/d0/ee692544dec3ac/US08135657-20120313-D00000.png
US-9443266-B2,Internet radio and broadcast method with artist portal ,"Pandora Media, Inc.","Jeffrey R. Boulter, Todd M. Beaupre",1999-11-10,2014-12-19,2016-09-13,2016-09-13,https://patents.google.com/patent/US9443266B2/en,https://patentimages.storage.googleapis.com/8f/d0/42/ec7b8d92b7ed4c/US09443266-20160913-D00000.png
US-8775406-B2,Method for predicting news content ,John Nicholas Gross,John Nicholas Gross,2007-08-14,2013-02-14,2014-07-08,2014-07-08,https://patents.google.com/patent/US8775406B2/en,https://patentimages.storage.googleapis.com/01/fe/c0/7d28636e61b11a/US08775406-20140708-D00000.png
US-8385039-B2,Electronic device with automatic mode switching ,Apple Inc.,Fletcher R. Rothkopf,2005-12-29,2011-09-01,2013-02-26,2013-02-26,https://patents.google.com/patent/US8385039B2/en,https://patentimages.storage.googleapis.com/50/b8/37/7dcd0270dead27/US08385039-20130226-D00000.png
US-9760568-B2,Enabling an IM user to navigate a virtual world ,Oath Inc.,David S. Bill,2006-09-05,2014-05-06,2017-09-12,2017-09-12,https://patents.google.com/patent/US9760568B2/en,https://patentimages.storage.googleapis.com/d0/af/95/4b64f814940c54/US09760568-20170912-D00000.png
US-3333249-A,"Adaptive logic system with random selection, for conditioning, of two or more memory banks per output condition, and utilizing non-linear weighting of memory unit outputs ",Ibm,Genung L Clapper,1963-12-19,1964-06-29,1967-07-25,1967-07-25,https://patents.google.com/patent/US3333249A/en,https://patentimages.storage.googleapis.com/7e/5f/b3/feb81f789edc5e/US3333249-drawings-page-1.png
US-3119099-A,Molecular storage unit ,Wells Gardner Electronics,Walter M Biernat,1960-02-08,1960-02-08,1964-01-21,1964-01-21,https://patents.google.com/patent/US3119099A/en,https://patentimages.storage.googleapis.com/10/fe/61/c3b005ec9b2dee/US3119099-drawings-page-1.png
US-8738617-B2,Providing answers to questions using multiple models to score candidate answers ,International Business Machines Corporation,"Eric W. Brown, David A. Ferrucci, James W. Murdock, IV",2010-09-28,2011-09-23,2014-05-27,2014-05-27,https://patents.google.com/patent/US8738617B2/en,https://patentimages.storage.googleapis.com/96/c1/f7/a26a9182434168/US08738617-20140527-D00000.png
US-9559917-B2,Supplying notifications related to supply and consumption of user context data ,"Microsoft Technology Licensing, Llc","Kenneth H. Abbott, Joshua M. Freedman, Dan Newell, James O. Robarts",1998-12-18,2013-07-15,2017-01-31,2017-01-31,https://patents.google.com/patent/US9559917B2/en,https://patentimages.storage.googleapis.com/32/24/e9/8d85089de7a8bd/US09559917-20170131-D00000.png
US-9031824-B2,Real-time predictive systems for intelligent energy monitoring and management of electrical power networks ,Power Analytics Corporation,Adib Nasle,2006-07-19,2014-11-04,2015-05-12,2015-05-12,https://patents.google.com/patent/US9031824B2/en,https://patentimages.storage.googleapis.com/37/8b/ab/fe833c912a5b94/US09031824-20150512-D00000.png
US-8315959-B2,Learning transportation modes from raw GPS data ,Microsoft Corporation,"Yu Zheng, Longhao Wang, Like Liu, Xing Xie",2008-02-26,2011-08-01,2012-11-20,2012-11-20,https://patents.google.com/patent/US8315959B2/en,https://patentimages.storage.googleapis.com/cc/71/fc/f6aaee9a9c81f5/US08315959-20121120-D00000.png
US-9461876-B2,"System and method for fuzzy concept mapping, voting ontology crowd sourcing, and technology prediction ",Loci,"Dennis A. Van Dusen, John Alexander Wise",2012-08-29,2013-08-29,2016-10-04,2016-10-04,https://patents.google.com/patent/US9461876B2/en,https://patentimages.storage.googleapis.com/f8/68/d3/ec907e46540726/US09461876-20161004-D00000.png
US-10148677-B2,Model training and deployment in complex event processing of computer network data ,Splunk Inc.,"Sudhakar Muddu, Christos Tryfonas",2015-08-31,2017-04-18,2018-12-04,2018-12-04,https://patents.google.com/patent/US10148677B2/en,https://patentimages.storage.googleapis.com/f2/42/46/2b802a533f07b0/US10148677-20181204-D00000.png
US-9201841-B2,Activating applications based on accelerometer data ,Google Inc.,"Andrew E. Rubin, David P. Conway",2007-11-09,2014-11-10,2015-12-01,2015-12-01,https://patents.google.com/patent/US9201841B2/en,https://patentimages.storage.googleapis.com/f8/0c/e1/12dc0feadc2e66/US09201841-20151201-D00000.png
US-9128472-B2,Industrial automation service templates for provisioning of cloud services ,"Rockwell Automation Technologies, Inc.","Douglas C. Lawson, Douglas J. Reichard, Joseph A. Harkulich, Rainer Hessmer, Sujeet Chand, David W. Farchmin",2012-02-09,2012-12-21,2015-09-08,2015-09-08,https://patents.google.com/patent/US9128472B2/en,https://patentimages.storage.googleapis.com/b2/ae/69/888d5eda09f627/US09128472-20150908-D00000.png
US-8515780-B2,Systems and methods for risk stratification of patient populations ,"Health Outcomes Sciences, Llc","Gabriel Enrique Soto, John Albert Spertus",2004-03-05,2012-11-09,2013-08-20,2013-08-20,https://patents.google.com/patent/US8515780B2/en,https://patentimages.storage.googleapis.com/ab/f4/f5/4739448bc22002/US08515780-20130820-D00000.png
US-10007927-B2,Behavioral targeting system ,"Excalibur Ip, Llc","Joshua M. Koran, Christina Yip Chung, Abhinav Gupta, George H John, Hongfeng Yin, Long-Ji Lin, Richard Frankel",2006-03-29,2016-02-29,2018-06-26,2018-06-26,https://patents.google.com/patent/US10007927B2/en,https://patentimages.storage.googleapis.com/24/14/28/de3987e520e74c/US10007927-20180626-D00000.png
US-9405975-B2,Apparatus and methods for pulse-code invariant object recognition ,Brain Corporation,Eugene M. Izhikevich,2010-03-26,2011-06-02,2016-08-02,2016-08-02,https://patents.google.com/patent/US9405975B2/en,https://patentimages.storage.googleapis.com/72/f3/4e/faa9b11baeb954/US09405975-20160802-D00000.png
US-10088845-B2,System and method for behavior based control of an autonomous vehicle ,Irobot Corporation,"Robert Todd Pack, James Allard, David S. Barrett, Misha Filippov, Selma Svendsen",2004-10-22,2016-11-17,2018-10-02,2018-10-02,https://patents.google.com/patent/US10088845B2/en,https://patentimages.storage.googleapis.com/92/7b/2a/c6297c44874a3d/US10088845-20181002-D00000.png
US-8666921-B2,Technical support agent and technical support service delivery platform ,Troppus Software Corporation,"John W. Fisher, Jr.",2006-12-30,2012-08-17,2014-03-04,2014-03-04,https://patents.google.com/patent/US8666921B2/en,https://patentimages.storage.googleapis.com/9d/cc/0b/0fc2a3a867b8ef/US08666921-20140304-D00000.png
US-8712939-B2,Tag-based apparatus and methods for neural networks ,Brain Corporation,"Botond Szatmary, Eugene M. Izhikevich",2011-09-21,2012-03-15,2014-04-29,2014-04-29,https://patents.google.com/patent/US8712939B2/en,https://patentimages.storage.googleapis.com/14/49/18/04dcfdde8b8fcb/US08712939-20140429-D00000.png
US-9117176-B2,Round-trip engineering apparatus and methods for neural networks ,Qualcomm Technologies Inc.,"Botond Szatmary, Eugene M. Izhikevich, Csaba Petre, Jayram Moorkanikara Nageswaran, Filip Piekniewski",2011-09-21,2012-03-15,2015-08-25,2015-08-25,https://patents.google.com/patent/US9117176B2/en,https://patentimages.storage.googleapis.com/57/b0/21/c020b975dae849/US09117176-20150825-D00000.png
US-9262772-B2,Systems and methods using a wearable device to determine an individuals daily routine ,"Bodymedia, Inc.","John M. Stivoric, Eric Teller, David Andre, John A. Monocello, III",2007-02-16,2013-11-15,2016-02-16,2016-02-16,https://patents.google.com/patent/US9262772B2/en,https://patentimages.storage.googleapis.com/b4/d8/38/5482a50bc283a7/US09262772-20160216-D00000.png
US-9140998-B2,"Metrology method and inspection apparatus, lithographic system and device manufacturing method ",Asml Netherlands B.V.,"Hendrik Jan Hidde SMILDE, Arno Jan Bleeker, Patrick Warnaar, Willem Marie Julia Marcel Coene, Michael Kubis",2010-11-12,2011-11-10,2015-09-22,2015-09-22,https://patents.google.com/patent/US9140998B2/en,https://patentimages.storage.googleapis.com/c2/b1/8c/187c91dd0eb2a9/US09140998-20150922-D00000.png
US-9015092-B2,Dynamically reconfigurable stochastic learning apparatus and methods ,Brain Corporation,"Oleg Sinyavskiy, Vadim Polonichko",2012-06-04,2012-06-04,2015-04-21,2015-04-21,https://patents.google.com/patent/US9015092B2/en,https://patentimages.storage.googleapis.com/e1/07/2f/45062a1c57d68f/US09015092-20150421-D00000.png
US-9412073-B2,System and methodology providing automation security analysis and network intrusion protection in an industrial environment ,"Rockwell Automation Technologies, Inc.","David D. Brandt, Kenwood Hall, Mark Burton Anderson, Craig D. Anderson, George Bradford Collins",2002-10-21,2015-04-07,2016-08-09,2016-08-09,https://patents.google.com/patent/US9412073B2/en,https://patentimages.storage.googleapis.com/85/e7/67/e2e537f4473275/US09412073-20160809-D00000.png
US-9026480-B2,Navigation system with point of interest classification mechanism and method of operation thereof ,"Telenav, Inc.","Liviu Teodor Popescu, Pramod Lakshmi Narasimha, Aliasgar Mumtaz Husain",2011-12-21,2011-12-21,2015-05-05,2015-05-05,https://patents.google.com/patent/US9026480B2/en,https://patentimages.storage.googleapis.com/95/be/39/d807a1002340ab/US09026480-20150505-D00000.png
US-8983216-B2,Invariant pulse latency coding systems and methods ,Brain Corporation,"Eugene M. Izhikevich, Botond Szatmary, Csaba Petre",2010-03-26,2013-05-15,2015-03-17,2015-03-17,https://patents.google.com/patent/US8983216B2/en,https://patentimages.storage.googleapis.com/d7/a7/10/2b1abc9916486a/US08983216-20150317-D00000.png
US-8874247-B2,System and method for identifying music samples for recommendation by a user ,Palo Alto Research Center Incorporated,Mark Jeffrey Stefik,2007-09-10,2011-11-14,2014-10-28,2014-10-28,https://patents.google.com/patent/US8874247B2/en,https://patentimages.storage.googleapis.com/94/e8/eb/cf70b48f6f888c/US08874247-20141028-D00000.png
US-9189538-B2,System for estimating a distribution of message content categories in source data ,President And Fellows Of Harvard College,"Gary King, Daniel Hopkins, Ying Lu",2007-03-20,2012-04-12,2015-11-17,2015-11-17,https://patents.google.com/patent/US9189538B2/en,https://patentimages.storage.googleapis.com/e5/e3/94/4f2b956a6bb3c1/US09189538-20151117-D00000.png
US-10055461-B1,Ranking documents based on large data sets ,Google Llc,"Jeremy Bem, Georges R. Harik, Joshua L. Levenberg, Noam M. Shazeer, Simon Tong",2003-11-14,2015-07-31,2018-08-21,2018-08-21,https://patents.google.com/patent/US10055461B1/en,https://patentimages.storage.googleapis.com/7d/55/1c/3f3852d731f078/US10055461-20180821-D00000.png
US-8924330-B2,Method and computer program product for providing a response to a statement of a user ,Support Machines Ltd.,"Amit Antebi, Hanoch Rahimi",2006-12-21,2014-05-19,2014-12-30,2014-12-30,https://patents.google.com/patent/US8924330B2/en,https://patentimages.storage.googleapis.com/d5/1f/48/6329d67fa68334/US08924330-20141230-D00000.png
US-9101279-B2,Mobile user borne brain activity data and surrounding environment data correlation system ,"Virtual Video Reality By Ritchey, Llc","Kenneth Ira Ritchey, Kurtis John Ritchey",2006-02-15,2012-06-11,2015-08-11,2015-08-11,https://patents.google.com/patent/US9101279B2/en,https://patentimages.storage.googleapis.com/c5/98/18/dc9d13de4a35aa/US09101279-20150811-D00000.png
US-8688999-B2,Methods for identifying audio or video content ,Digimarc Corporation,William Y. Conwell,2005-12-23,2013-07-09,2014-04-01,2014-04-01,https://patents.google.com/patent/US8688999B2/en,https://patentimages.storage.googleapis.com/9d/6a/b1/265d0152a8c452/US08688999-20140401-D00000.png
US-8887281-B2,System and methods for adaptive model generation for detecting intrusion in computer systems ,The Trustees Of Columbia University In The City Of New York,"Andrew Honig, Andrew Howard, Eleazar Eskin, Salvatore J. Stolfo",2002-01-25,2012-09-10,2014-11-11,2014-11-11,https://patents.google.com/patent/US8887281B2/en,https://patentimages.storage.googleapis.com/e3/1c/6d/ae83a32809c406/US08887281-20141111-D00000.png
US-9811776-B2,Determining a meaning of a knowledge item using document-based information ,Google Inc.,"Gilad Israel Elbaz, Adam J. Weissman",1999-09-22,2013-04-05,2017-11-07,2017-11-07,https://patents.google.com/patent/US9811776B2/en,https://patentimages.storage.googleapis.com/6d/56/a8/cf6dd52dc9bb6f/US09811776-20171107-D00000.png
US-9286781-B2,Dynamic distributed-sensor thermostat network for forecasting external events using smart-home devices ,Google Inc.,"John B. Filson, Eric B. Daniels, Adam Mittleman, Sierra L. Nelmes, Yoky Matsuoka",2012-08-31,2015-04-02,2016-03-15,2016-03-15,https://patents.google.com/patent/US9286781B2/en,https://patentimages.storage.googleapis.com/b0/01/84/879829250855f6/US09286781-20160315-D00000.png
US-9864818-B2,Providing answers to questions including assembling answers from multiple document segments ,International Business Machines Corporation,"Eric W. Brown, Jennifer Chu-Carroll, David A. Ferrucci, James W. Murdock, IV",2010-09-24,2016-11-10,2018-01-09,2018-01-09,https://patents.google.com/patent/US9864818B2/en,https://patentimages.storage.googleapis.com/93/68/b6/2ef392eca5e466/US09864818-20180109-D00000.png
US-10198141-B2,Location-based services ,"Gary SORDEN, Michael HINSLEY","Gary SORDEN, Michael HINSLEY",2011-12-23,2017-06-26,2019-02-05,2019-02-05,https://patents.google.com/patent/US10198141B2/en,https://patentimages.storage.googleapis.com/ef/fa/c4/ae63321bf205bb/US10198141-20190205-D00000.png
US-9578234-B2,High definition camera ,Bao Tran,Bao Tran,2010-02-26,2014-01-05,2017-02-21,2017-02-21,https://patents.google.com/patent/US9578234B2/en,https://patentimages.storage.googleapis.com/9c/0d/3c/8e862cb04cb03b/US09578234-20170221-D00000.png
US-8640028-B2,System and method for enabling users to interact in a virtual space ,Worlds Inc.,"Dave Leahy, Judith Challinger, B. Thomas Adler, S. Mitra Ardon",1995-11-13,2011-06-16,2014-01-28,2014-01-28,https://patents.google.com/patent/US8640028B2/en,https://patentimages.storage.googleapis.com/e6/0d/b2/e99f59f94971ca/US08640028-20140128-D00000.png
US-10176494-B2,System for individualized customer interaction ,Accenture Global Services Limited,"Andrew E. Fano, Chad M. Cumby, Rayid Ghani, Marko Krema",2004-02-27,2015-06-04,2019-01-08,2019-01-08,https://patents.google.com/patent/US10176494B2/en,https://patentimages.storage.googleapis.com/38/68/2c/fb33e55f4bf025/US10176494-20190108-D00000.png
US-9410814-B2,Passive crowd-sourced map updates and alternate route recommendations ,"Waldeck Technology, Llc","Scott Curtis, Eric P. Halber, Gregory M. Evans, Steven L. Petersen",2009-03-25,2015-09-11,2016-08-09,2016-08-09,https://patents.google.com/patent/US9410814B2/en,https://patentimages.storage.googleapis.com/43/cc/03/f40acc8a64266a/US09410814-20160809-D00000.png
US-9532722-B2,Patient monitoring system ,Masimo Corporation,"Marcelo Lamego, Massi Joe E. Kiani, Ken Lam, Cristiano Dalvi, Hung Vo",2011-06-21,2012-06-19,2017-01-03,2017-01-03,https://patents.google.com/patent/US9532722B2/en,https://patentimages.storage.googleapis.com/f7/24/1e/96833db1fc8d50/US09532722-20170103-D00000.png
US-9525696-B2,Systems and methods for processing data flows ,"Blue Coat Systems, Inc.","Harsh Kapoor, Moisey Akerman, Stephen D. Justus, John C. Ferguson, Yevgeny Korsunsky, Paul S. Gallo, Charles Ching Lee, Timothy M. Martin, Chunsheng Fu, Weidong Xu",2000-09-25,2012-03-09,2016-12-20,2016-12-20,https://patents.google.com/patent/US9525696B2/en,https://patentimages.storage.googleapis.com/2b/e1/34/4d390b5be6f93d/US09525696-20161220-D00000.png
US-8849735-B2,Solving the distal reward problem through linkage of STDP and dopamine signaling ,"Neurosciences Research Foundation, Inc.",Eugene M. Izhikevich,2006-12-29,2012-01-23,2014-09-30,2014-09-30,https://patents.google.com/patent/US8849735B2/en,https://patentimages.storage.googleapis.com/f7/84/58/793936a8fca62f/US08849735-20140930-D00000.png
US-9251468-B2,Inferring user profile attributes from social information ,"Facebook, Inc.","Ding Zhou, Pierre Moreels",2010-10-29,2014-08-29,2016-02-02,2016-02-02,https://patents.google.com/patent/US9251468B2/en,https://patentimages.storage.googleapis.com/36/2f/e0/b809b2b91d8179/US09251468-20160202-D00000.png
US-8589320-B2,"Area efficient neuromorphic system that connects a FET in a diode configuration, and a variable resistance material to junctions of neuron circuit blocks ",International Business Machines Corporation,"Matthew J. Breitwisch, Chung Hon Lam, Dharmendra S. Modha, Bipin Rajendran",2009-11-18,2012-07-13,2013-11-19,2013-11-19,https://patents.google.com/patent/US8589320B2/en,https://patentimages.storage.googleapis.com/0d/aa/58/c5e6744f273d04/US08589320-20131119-D00000.png
US-9251471-B2,Inferring user preferences from an internet based social interactive construct ,Ebay Inc.,"Thomas Pinckney, Christopher Dixon, Matthew Ryan GATTIS",2007-11-02,2015-01-15,2016-02-02,2016-02-02,https://patents.google.com/patent/US9251471B2/en,https://patentimages.storage.googleapis.com/9d/5b/43/ff8c50254c8af5/US09251471-20160202-D00000.png
US-8903756-B2,System and method for knowledge pattern search from networked agents ,"Ying Zhao, Charles C. Zhou","Ying Zhao, Charles C. Zhou",2007-10-19,2011-10-27,2014-12-02,2014-12-02,https://patents.google.com/patent/US8903756B2/en,https://patentimages.storage.googleapis.com/4e/ae/3a/601466219848bd/US08903756-20141202-D00000.png
US-9747440-B2,On-line behavioral analysis engine in mobile device with multiple analyzer model providers ,Qualcomm Incorporated,"Rajarshi Gupta, Mark Bapst, Mohammad H Reshadi, Samir Kumar",2012-08-15,2013-07-09,2017-08-29,2017-08-29,https://patents.google.com/patent/US9747440B2/en,https://patentimages.storage.googleapis.com/05/5d/28/4921b3482206d0/US09747440-20170829-D00000.png
US-8686751-B2,Analog processor comprising quantum devices ,D-Wave Systems Inc.,"Alexander Maassen van den Brink, Peter Love, Mohammad H. S. Amin, Geordie Rose, David Grant, Miles F. H. Steininger, Paul Bunyk, Andrew J. Berkley",2004-12-23,2012-09-10,2014-04-01,2014-04-01,https://patents.google.com/patent/US8686751B2/en,https://patentimages.storage.googleapis.com/4a/c0/53/e825783bf64800/US08686751-20140401-D00000.png
US-9349103-B2,Application of machine learned Bayesian networks to detection of anomalies in complex systems ,DecisionQ Corporation,"John S. Eberhardt, III, Todd A. Radano, Benjamin E. Peterson",2012-01-09,2013-01-09,2016-05-24,2016-05-24,https://patents.google.com/patent/US9349103B2/en,https://patentimages.storage.googleapis.com/e9/02/39/6299f8ade33ee9/US09349103-20160524-D00000.png
US-9165062-B2,Computer-implemented system and method for visual document classification ,"Fti Consulting, Inc.",William C. Knight,2009-07-28,2014-01-17,2015-10-20,2015-10-20,https://patents.google.com/patent/US9165062B2/en,https://patentimages.storage.googleapis.com/45/39/b4/534772e4422303/US09165062-20151020-D00000.png
US-9147156-B2,Apparatus and methods for synaptic update in a pulse-coded network ,Qualcomm Technologies Inc.,"Eugene M. Izhikevich, Filip Piekniewski, Jayram Moorkanikara Nageswaran, Jeffrey Alexander Levin, Venkat Rangan, Erik Christopher MALONE",2011-09-21,2011-09-21,2015-09-29,2015-09-29,https://patents.google.com/patent/US9147156B2/en,https://patentimages.storage.googleapis.com/29/c5/3f/1260f34d3a3321/US09147156-20150929-D00000.png
US-9438548-B2,Adding contextual information to messages ,"Facebook, Inc.","Drew W. Hamlin, Daniel Hsiao, Mark E. Zuckerberg",2010-11-12,2011-10-28,2016-09-06,2016-09-06,https://patents.google.com/patent/US9438548B2/en,https://patentimages.storage.googleapis.com/df/4f/73/6036462222d5b5/US09438548-20160906-D00000.png
US-9563776-B2,Intrusive software management ,Google Inc.,"Niels Provos, Yunkai Zhou, Clayton W. Bavor, JR., Eric L. Davis, Mark Palatucci, Kamal P. Nigam, Christopher K. Monson, Panayiotis Mavrommatis, Rachel Nakauchi",2007-10-05,2012-08-16,2017-02-07,2017-02-07,https://patents.google.com/patent/US9563776B2/en,https://patentimages.storage.googleapis.com/80/77/b9/c96dec0ee81321/US09563776-20170207-D00000.png
US-9349095-B1,Creation and utilization of relational tags ,"Amazon Technologies, Inc.","Walter M. Tseng, Martin R. Frank, Michel L. Goldstein",2006-03-03,2011-12-14,2016-05-24,2016-05-24,https://patents.google.com/patent/US9349095B1/en,https://patentimages.storage.googleapis.com/99/ae/64/a399216b2153d6/US09349095-20160524-D00000.png
US-8862526-B2,Fraud detection and analysis ,"Guardian Analytics, Inc.",Tom Miltonberger,2008-06-12,2012-10-01,2014-10-14,2014-10-14,https://patents.google.com/patent/US8862526B2/en,https://patentimages.storage.googleapis.com/af/32/16/664ed27a3d1817/US08862526-20141014-D00000.png
US-8712862-B2,System and method for enabling image recognition and searching of remote content on display ,Google Inc.,"Salih Burak Gokturk, Dan Chiao, Jacquie Phillips, Mark Moran, Vincent Vanhoucke, Azhar Khan, Xiaofan Lin, Munjal Shah, Andrew Miller, Navneet Dalal, Diem Vu",2005-05-09,2012-09-14,2014-04-29,2014-04-29,https://patents.google.com/patent/US8712862B2/en,https://patentimages.storage.googleapis.com/4e/e6/30/f51c8ec9abd3f0/US08712862-20140429-D00000.png
US-9672355-B2,Automated behavioral and static analysis using an instrumented sandbox and machine learning classification for mobile security ,"Veracode, Inc.","Theodora Heather Titonis, Nelson Roberto Manohar-Alers, Christopher John Wysopal",2011-09-16,2012-09-14,2017-06-06,2017-06-06,https://patents.google.com/patent/US9672355B2/en,https://patentimages.storage.googleapis.com/58/1e/9d/25aaaddf363fa1/US09672355-20170606-D00000.png
US-9244470-B2,System and method for using a wireless device as a sensor for an energy management system ,"Ecofactor, Inc.",John Douglas Steinberg,2008-07-14,2012-05-11,2016-01-26,2016-01-26,https://patents.google.com/patent/US9244470B2/en,https://patentimages.storage.googleapis.com/94/46/27/9b46e5d1acbca2/US09244470-20160126-D00000.png
US-8830053-B2,Trusted monitoring system and method ,"Palomar Technology, Llc","Greg Benson, Matthew Anthony Fistonich",2005-05-03,2012-12-21,2014-09-09,2014-09-09,https://patents.google.com/patent/US8830053B2/en,https://patentimages.storage.googleapis.com/0e/72/f2/59faa1d19ce64f/US08830053-20140909-D00000.png
US-8706993-B2,Systems and methods for storage modeling and costing ,"Commvault Systems, Inc.","Anand Prahlad, Srinivas Kavuri, Andre Duque Madeira, Norman R. LUNDE, Alan G. Bunte, Andreas May, Jeremy Schwartz",2004-04-30,2012-09-14,2014-04-22,2014-04-22,https://patents.google.com/patent/US8706993B2/en,https://patentimages.storage.googleapis.com/a7/af/58/a3159d54704d0a/US08706993-20140422-D00000.png
US-9547824-B2,Method and apparatus for accelerated data quality checking ,"Ip Reservoir, Llc","Ronald S. Indeck, David Mark Indeck, Naveen Singla, Jason R. White",2008-05-15,2013-02-05,2017-01-17,2017-01-17,https://patents.google.com/patent/US9547824B2/en,https://patentimages.storage.googleapis.com/c2/58/76/2a256f626e9376/US09547824-20170117-D00000.png
US-8954361-B1,Community-selected content ,"C4Cast.Com, Inc.","Gordon Michael Phillips, M. Chapman Findlay, III, William Palmer Jennings, Stephen A. Klein, Mark E. Rice",1999-09-08,2013-07-31,2015-02-10,2015-02-10,https://patents.google.com/patent/US8954361B1/en,https://patentimages.storage.googleapis.com/3e/a7/be/f11c1589badb2c/US08954361-20150210-D00000.png
US-8682893-B2,Computer readable electronic records automated classification system ,Emc Corporation,"Thomas A. Summerlin, Timothy Shinkle, Russell E. Stalters",2000-05-02,2012-02-08,2014-03-25,2014-03-25,https://patents.google.com/patent/US8682893B2/en,https://patentimages.storage.googleapis.com/36/2a/7e/fc06334a133c46/US08682893-20140325-D00000.png
EP-2801049-B1,System and method for item self-assessment as being extant or displaced ,ImagiStar LLC,Steven Charles Oppenheimer,2012-01-08,2013-01-07,2018-11-14,2018-11-14,https://patents.google.com/patent/EP2801049B1/en,https://patentimages.storage.googleapis.com/ea/71/be/adf7c07ac842b6/imgf0001.png
US-9292494-B2,Conceptual world representation natural language understanding system and method ,"Nuance Communications, Inc.","Werner Ceusters, Mick O'Donnell, Frank Montyne, Frederik Coppens, Maarten Van Mol",2002-07-12,2013-03-06,2016-03-22,2016-03-22,https://patents.google.com/patent/US9292494B2/en,https://patentimages.storage.googleapis.com/e5/3f/d5/e364e293b8dcd9/US09292494-20160322-D00000.png
US-9501741-B2,Method and apparatus for building an intelligent automated assistant ,Apple Inc.,"Adam Cheyer, Didier Guzzoni",2005-09-08,2013-12-26,2016-11-22,2016-11-22,https://patents.google.com/patent/US9501741B2/en,https://patentimages.storage.googleapis.com/0c/ee/0c/95d13be422dfd3/US09501741-20161122-D00000.png
US-9471625-B2,Dynamic view-based data layer in a geographic information system ,Google Inc.,"Michael T. Jones, John Rohlf, Brian McClendon",2005-06-27,2013-01-08,2016-10-18,2016-10-18,https://patents.google.com/patent/US9471625B2/en,https://patentimages.storage.googleapis.com/8d/31/56/8d7ab3450cc94d/US09471625-20161018-D00000.png
US-9098492-B2,Knowledge repository ,"Amazon Technologies, Inc.",William Tunstall-Pedoe,2005-08-01,2013-05-17,2015-08-04,2015-08-04,https://patents.google.com/patent/US9098492B2/en,https://patentimages.storage.googleapis.com/b3/c4/00/5332731be03783/US09098492-20150804-D00000.png
US-9607264-B2,Providing recommendations using information determined for domains of interest ,Atigeo Corporation,"Oliver B. Downs, Michael Sandoval, Claudiu Alin Branzan, Vlad Mircea Iovanov, Sopurkh Singh Khalsa",2008-12-12,2013-03-20,2017-03-28,2017-03-28,https://patents.google.com/patent/US9607264B2/en,https://patentimages.storage.googleapis.com/3d/e0/17/33c2315d415a5b/US09607264-20170328-D00000.png
US-9256823-B2,Apparatus and methods for efficient updates in spiking neuron network ,Qualcomm Technologies Inc.,"Oleg Sinyavskiy, Vadim Polonichko, Eugene Izhikevich, Jeffrey Alexander Levin",2012-07-27,2012-07-27,2016-02-09,2016-02-09,https://patents.google.com/patent/US9256823B2/en,https://patentimages.storage.googleapis.com/5f/97/40/57eda6bf4dbc25/US09256823-20160209-D00000.png
US-9916538-B2,Method and system for feature detection ,"Z Advanced Computing, Inc.","Lotfi A. Zadeh, Saied Tadayon, Bijan Tadayon",2012-09-15,2014-03-18,2018-03-13,2018-03-13,https://patents.google.com/patent/US9916538B2/en,https://patentimages.storage.googleapis.com/3a/64/7a/01dad613babbfd/US09916538-20180313-D00000.png
US-8788448-B2,"Occupancy pattern detection, estimation and prediction ","Nest Labs, Inc.","Anthony Michael Fadell, Matthew Lee Rogers, Kipp Avery ROGERS, Abraham K. ISHIHARA, Shahar Ben-Menahem, Rangoli SHARAN",2010-09-14,2013-07-05,2014-07-22,2014-07-22,https://patents.google.com/patent/US8788448B2/en,https://patentimages.storage.googleapis.com/9b/24/fa/737b47c2079c65/US08788448-20140722-D00000.png
US-9038172-B2,Robust anomaly detection and regularized domain adaptation of classifiers with application to internet packet-flows ,The Penn State Research Foundation,"David J. Miller, George Kesidis, Jayaram Raghuram",2011-05-06,2012-05-07,2015-05-19,2015-05-19,https://patents.google.com/patent/US9038172B2/en,https://patentimages.storage.googleapis.com/83/88/d2/d39f4435c0daa7/US09038172-20150519-D00000.png
