id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-106293351-A,Menu layout method and device ,中兴通讯股份有限公司,薛涛,2015-05-20,2015-05-20,2017-01-04,,https://patents.google.com/patent/CN106293351A/en,
US-2015277888-A1,Systems and methods to create a clean install of an application ,"Cloudvolumes, Inc.",Matthew Conover,2012-06-25,2015-06-10,2015-10-01,,https://patents.google.com/patent/US20150277888A1/en,https://patentimages.storage.googleapis.com/3c/86/d0/46547148ea53f2/US20150277888A1-20151001-D00000.png
CN-102693372-A,"Internal memory storage device, internal memory controller and virus scanning method ",群联电子股份有限公司,李乾辅,2011-03-24,2011-03-24,2012-09-26,,https://patents.google.com/patent/CN102693372A/en,
CN-106445582-A,Application copy deletion method and terminal ,宇龙计算机通信科技(深圳)有限公司,朱海锋,2016-08-30,2016-08-30,2017-02-22,,https://patents.google.com/patent/CN106445582A/en,
JP-2014182812-A,Data storage device ,"Seagate Technology Llc, シーゲイト  テクノロジー  エルエルシー","Dale Murphy Robert, ロバート・デイル・マーフィー, Edward Moon John, ジョン・エドワード・ムーン, Keeler Stanton, スタントン・キーラー, Esten Bohn Richard, リチャード・エステン・ボーン",2013-03-15,2014-03-07,2014-09-29,,https://patents.google.com/patent/JP2014182812A/en,
CN-106293304-A,Interface operation method and device ,北京智谷睿拓技术服务有限公司,丁大勇,2015-05-13,2015-05-13,2017-01-04,,https://patents.google.com/patent/CN106293304A/en,
KR-20170093799-A,Trusted predictive analytic execution middleware ,인텔 코포레이션,"펑 천, 옌 하오, 이 양, 샤오밍 천",2014-12-11,2014-12-11,2017-08-16,,https://patents.google.com/patent/KR20170093799A/en,https://patentimages.storage.googleapis.com/90/92/7b/3b1d17db2bf632/pct00001.png
CN-106549951-A,"Protection method, device and mobile terminal of shared file ",北京奇虎科技有限公司,李翔,2016-10-24,2016-10-24,2017-03-29,,https://patents.google.com/patent/CN106549951A/en,
CN-107808031-A,FPGA-based reconfigurable computing system realizing method ,浙江大学,"陈文智, 施青松, 王总辉",2017-09-27,2017-09-27,2018-03-16,,https://patents.google.com/patent/CN107808031A/en,
US-2016275118-A1,Supplementing an e-book's metadata with a unique identifier ,Kobo Incorporated,"Qingwei Ge, Darius Braziunas, Neil ISAAC, Inmar-Ella Givoni",2015-03-16,2015-03-16,2016-09-22,,https://patents.google.com/patent/US20160275118A1/en,https://patentimages.storage.googleapis.com/c5/d5/c7/8017090f08375f/US20160275118A1-20160922-D00000.png
CN-107729505-A,Method and device for acquiring small files in caches and readable storage medium ,郑州云海信息技术有限公司,王小梅,2017-10-23,2017-10-23,2018-02-23,,https://patents.google.com/patent/CN107729505A/en,
CN-108579089-A,"Virtual prop control method, virtual prop control device, storage medium and electronic equipment ",网易（杭州）网络有限公司,吴志武,2018-05-09,2018-05-09,2018-09-28,,https://patents.google.com/patent/CN108579089A/en,
US-2014152586-A1,"Electronic apparatus, display control method and storage medium ",Kabushiki Kaisha Toshiba,Yoshikazu Terunuma,2012-11-30,2013-02-15,2014-06-05,,https://patents.google.com/patent/US20140152586A1/en,https://patentimages.storage.googleapis.com/3b/38/37/0484e782ab77ed/US20140152586A1-20140605-D00000.png
JP-2004164475-A,Data processor ,"Canon Inc, キヤノン株式会社","Takeyuki Nagashima, 威行 長島",2002-11-15,2002-11-15,2004-06-10,,https://patents.google.com/patent/JP2004164475A/en,https://patentimages.storage.googleapis.com/25/70/b9/6a268eb5fed1cc/2004164475-3.png
CN-107250987-A,X-propagation in emulation ,美商新思科技有限公司,"A·拉比诺维奇, L·M·拉祖尔",2015-01-22,2015-10-30,2017-10-13,,https://patents.google.com/patent/CN107250987A/en,
US-2013335377-A1,Notebook touch input device ,"Tzyy-Pyng Lin, Fu-Kuei Chang, Jhih-Wun Syu, Kuei-Ying Chan","Tzyy-Pyng Lin, Fu-Kuei Chang, Jhih-Wun Syu, Kuei-Ying Chan",2012-06-15,2012-06-15,2013-12-19,,https://patents.google.com/patent/US20130335377A1/en,https://patentimages.storage.googleapis.com/4b/0e/00/9dbe51d455d88e/US20130335377A1-20131219-D00000.png
JP-3706894-B2,"Information providing device, format decomposing apparatus, information providing method and program ",有限会社オープンサーキット,峰司 中野,2003-08-08,2004-07-27,2005-10-19,2005-10-19,https://patents.google.com/patent/JP3706894B2/en,https://patentimages.storage.googleapis.com/JP3706894B2/0003706894.png
CN-103412769-A,"External card parameter configuration method, equipment and system ",华为技术有限公司,"陈刚, 陶林, 李羿",2013-07-25,2013-07-25,2013-11-27,,https://patents.google.com/patent/CN103412769A/en,
CN-102831116-A,Method and system for document clustering ,国际商业机器公司,"史巨伟, 薛伟, 杨博, 王文杰",2011-06-14,2011-06-14,2012-12-19,,https://patents.google.com/patent/CN102831116A/en,
KR-100735201-B1,A portable computer having a detectable swap bay device ,엘지전자 주식회사,이주철,2003-05-06,2003-05-06,2007-07-03,2007-07-03,https://patents.google.com/patent/KR100735201B1/en,https://patentimages.storage.googleapis.com/63/c5/bc/5dadfb75e83385/112003016139063-pat00001.png
JP-5708450-B2,"Multicore processor system, register usage, and register utilization program ",富士通株式会社,"俊也 大友, 俊也 大友, 浩一郎 山下, 浩一郎 山下, 鈴木　貴久, 貴久 鈴木, 宏真 山内, 宏真 山内, 康志 栗原, 康志 栗原",2011-11-10,2011-11-10,2015-04-30,2015-04-30,https://patents.google.com/patent/JP5708450B2/en,https://patentimages.storage.googleapis.com/ff/51/3d/176f9fb328d87b/0005708450-2.png
US-9256651-B1,Inheritance of properties files with locale chain support ,Emc Corporation,"Scott E. Joyce, Timothy Cox, Donald Labaj, Norman M. Miles",2013-09-24,2013-09-24,2016-02-09,2016-02-09,https://patents.google.com/patent/US9256651B1/en,https://patentimages.storage.googleapis.com/bf/e3/62/ab62eb878d6d93/US09256651-20160209-D00000.png
US-9519406-B2,"Electronic device, method and storage medium ",Kabushiki Kaisha Toshiba,Kotaro Fukui,2013-03-27,2015-02-04,2016-12-13,2016-12-13,https://patents.google.com/patent/US9519406B2/en,https://patentimages.storage.googleapis.com/99/52/8c/dd8640a8a408e7/US09519406-20161213-D00000.png
US-10228839-B2,Auto-scrolling input in a dual-display computing device ,Dell Products L.P.,"Jace W. Files, Preeth K. Srinivasan",2016-11-10,2016-11-10,2019-03-12,2019-03-12,https://patents.google.com/patent/US10228839B2/en,https://patentimages.storage.googleapis.com/00/fa/2a/0a22aaf41a866f/US10228839-20190312-D00000.png
JP-4202398-B2,Erroneous operation prevention system ,Ｓｋｙ株式会社,"亮 中西, 友香子 山添, 健一 木村, 千晴 野上",2007-04-10,2007-04-10,2008-12-24,2008-12-24,https://patents.google.com/patent/JP4202398B2/en,https://patentimages.storage.googleapis.com/b4/d6/4e/2635a19c35af4a/0004202398-2.png
JP-5805546-B2,Semiconductor device ,ルネサスエレクトロニクス株式会社,"源 山下, 源 山下",2012-01-13,2012-01-13,2015-11-04,2015-11-04,https://patents.google.com/patent/JP5805546B2/en,https://patentimages.storage.googleapis.com/a7/86/16/145f3cc0ff3df7/0005805546-2.png
CN-103106022-A,Method for setting and method for detecting virtual key of touch panel ,纬创资通股份有限公司,钟昭祥,2011-11-09,2011-11-18,2013-05-15,,https://patents.google.com/patent/CN103106022A/en,
US-2017031797-A1,System performance monitoring and optimization ,Lenovo (Singapore) Pte. Ltd.,"Russell Speight VanBlon, Ratan Ray, Jonathan Gaither Knox",2015-07-28,2015-07-28,2017-02-02,,https://patents.google.com/patent/US20170031797A1/en,https://patentimages.storage.googleapis.com/8a/20/e4/445ff3aea288bf/US20170031797A1-20170202-D00000.png
US-2013346975-A1,"Memory management method, information processing device, and computer-readable recording medium having stored therein memory management program ",Fujitsu Limited,Kenji Okano,2011-02-16,2013-08-13,2013-12-26,,https://patents.google.com/patent/US20130346975A1/en,https://patentimages.storage.googleapis.com/bd/ee/96/061926eba1d431/US20130346975A1-20131226-D00000.png
US-2013039488-A1,Device and method for providing portable and secure internet-based IT services ,"Simon Keith Smith, Clifford Jack Milliner","Simon Keith Smith, Clifford Jack Milliner",2011-08-10,2011-08-10,2013-02-14,,https://patents.google.com/patent/US20130039488A1/en,https://patentimages.storage.googleapis.com/89/b3/c4/510916f56443dd/US20130039488A1-20130214-D00000.png
US-2015116208-A1,"Terminal apparatus, information processing apparatus, and display control method ",Fujitsu Limited,Tetsuo AKITOMI,2013-10-24,2014-10-21,2015-04-30,,https://patents.google.com/patent/US20150116208A1/en,https://patentimages.storage.googleapis.com/1c/46/46/b1565f5b90ea21/US20150116208A1-20150430-D00000.png
US-2016070467-A1,Electronic device and method for displaying virtual keyboard ,"Fu Tai Hua Industry (Shenzhen) Co., Ltd., Hon Hai Precision Industry Co., Ltd.","Chih-Hua Hsu, Yang-Yang Chen",2014-09-09,2015-05-15,2016-03-10,,https://patents.google.com/patent/US20160070467A1/en,https://patentimages.storage.googleapis.com/4d/80/ca/4a03c49badc2fe/US20160070467A1-20160310-D00000.png
US-2002161991-A1,Method of forming collateral alliance between Windows 9X system and Windows NT 4.0 system ,"Yong-Jun Shi, Chen Tong S., Lin Kuang Shin","Yong-Jun Shi, Tong Chen, Kuang Lin",2001-01-17,2001-01-17,2002-10-31,,https://patents.google.com/patent/US20020161991A1/en,https://patentimages.storage.googleapis.com/d2/cf/d5/152eea54c05be2/US20020161991A1-20021031-D00000.png
US-9152429-B2,Computer system having a near field communication tag with user identification function ,Quanta Computer Inc.,"Chi-Li LI, Fang-Cing Su, Chun-hao Lien",2013-02-06,2013-05-17,2015-10-06,2015-10-06,https://patents.google.com/patent/US9152429B2/en,https://patentimages.storage.googleapis.com/7e/bf/ca/fc3557d7e5dce5/US09152429-20151006-D00000.png
US-10255201-B2,Local key management for storage devices ,"Dell Products, L.P.","Dinesh Kunnathur Ragupathi, Rama Rao Bisa, Pavan Kumar, Syama Sundar Poluri, Sanjeev S. Dambal, Satyajit Dipakbhai Desai, Kevin Warren Mundt",2016-05-18,2016-05-18,2019-04-09,2019-04-09,https://patents.google.com/patent/US10255201B2/en,https://patentimages.storage.googleapis.com/a6/ac/79/abb9e15cdb76d7/US10255201-20190409-D00000.png
JP-4693867-B2,Computer system ,"東芝ソリューション株式会社, 株式会社東芝",孝治 村松,2008-05-22,2008-05-22,2011-06-01,2011-06-01,https://patents.google.com/patent/JP4693867B2/en,https://patentimages.storage.googleapis.com/d9/c3/a7/59928cec5cc980/0004693867-2.png
US-7937577-B2,Information processing apparatus and operating system determination method ,Kabushiki Kaisha Toshiba,Tsuyoshi Nishida,2007-12-21,2008-12-19,2011-05-03,2011-05-03,https://patents.google.com/patent/US7937577B2/en,https://patentimages.storage.googleapis.com/55/9e/17/cd0d7514dc9334/US07937577-20110503-D00000.png
JP-6128097-B2,"The information processing apparatus, control method, and program ","キヤノンマーケティングジャパン株式会社, キヤノンＩｔソリューションズ株式会社, キヤノンソフトウェア株式会社","聡 浦山, 聡 浦山",2014-10-31,2014-10-31,2017-05-17,2017-05-17,https://patents.google.com/patent/JP6128097B2/en,https://patentimages.storage.googleapis.com/0e/da/1b/a8e4719f8e4a2d/0006128097-2.png
JP-2018116417-A,Information processing device and managing program ,"富士通株式会社, Fujitsu Ltd","貴善 鈴木, Takayoshi Suzuki, 貴善 鈴木",2017-01-17,2017-01-17,2018-07-26,,https://patents.google.com/patent/JP2018116417A/en,https://patentimages.storage.googleapis.com/dc/8d/1f/d7e1f3ea95699b/2018116417-3.png
JP-2007299184-A,Method for guaranteeing security policy file and computer system ,"Hitachi Ltd, 株式会社日立製作所","Yuzuru Maya, 讓 真矢",2006-04-28,2006-04-28,2007-11-15,,https://patents.google.com/patent/JP2007299184A/en,https://patentimages.storage.googleapis.com/e5/46/ca/ac90f4273fdeb1/2007299184-3.png
JP-2005025271-A,Electronic device ,"Toshiba Corp, 株式会社東芝","Naoki Isooka, 直希 磯岡",2003-06-30,2003-06-30,2005-01-27,,https://patents.google.com/patent/JP2005025271A/en,https://patentimages.storage.googleapis.com/17/0a/13/33f731e2f03b79/2005025271-3.png
CN-106055581-A,"Display method and apparatus of file information, and terminal device ","北京奇虎科技有限公司, 奇智软件（北京）有限公司","王务志, 张庭",2016-05-20,2016-05-20,2016-10-26,,https://patents.google.com/patent/CN106055581A/en,
WO-2016046951-A1,Computer system and file management method therefor ,株式会社日立製作所,"鵜飼　敏之, 正道 岡嶌, 雄介 白神, 雅史 柏木",2014-09-26,2014-09-26,2016-03-31,,https://patents.google.com/patent/WO2016046951A1/en,https://patentimages.storage.googleapis.com/52/55/04/1fbaaeb0fdcd1a/JPOXMLDOC01-appb-D000001.png
CN-106951136-A,Intelligent layout method and system for quickly calling out desktop shortcut tool by using icon ,深圳天珑无线科技有限公司,"杨善喜, 高凤仪, 贾小丽, 周游",2017-02-22,2017-02-22,2017-07-14,,https://patents.google.com/patent/CN106951136A/en,
US-2008189525-A1,Implementing a two phase open firmware driver in adapter fcode ,"David Lee Randall, Muhamed Sadic, Colleen Renee Stouffer, Mark Walz Wenning","David Lee Randall, Muhamed Sadic, Colleen Renee Stouffer, Mark Walz Wenning",2006-10-17,2006-10-17,2008-08-07,,https://patents.google.com/patent/US20080189525A1/en,https://patentimages.storage.googleapis.com/US20080189525A1/US20080189525A1-20080807-D00000.png
CN-106682488-A,Unlocking method and mobile terminal ,广东欧珀移动通信有限公司,张晓璇,2017-01-04,2017-01-04,2017-05-17,,https://patents.google.com/patent/CN106682488A/en,
US-2019097801-A1,Apparatus for Protection of Electronic Circuitry and Associated Methods ,Silicon Laboratories Inc.,Javier Elenes,2017-09-27,2017-09-27,2019-03-28,,https://patents.google.com/patent/US20190097801A1/en,https://patentimages.storage.googleapis.com/80/df/b2/2f42de1be9e2a3/US20190097801A1-20190328-D00000.png
KR-20120041047-A,Terminal device for providing keypad based on first constant character and method thereof ,에스케이 텔레콤주식회사,김광철,2010-10-20,2010-10-20,2012-04-30,,https://patents.google.com/patent/KR20120041047A/en,https://patentimages.storage.googleapis.com/26/20/87/b611caf900f673/pat00001.png
KR-20110125382-A,Touch screen system ,(주)누리봄,이기완,2010-05-13,2010-05-13,2011-11-21,,https://patents.google.com/patent/KR20110125382A/en,https://patentimages.storage.googleapis.com/c0/d9/10/04b1f620d4735a/pat00001.png
WO-2016209353-A1,Authentication of a multiple protocol connection ,Intel Corporation,Robert A. Dunstan,2015-06-26,2016-04-25,2016-12-29,,https://patents.google.com/patent/WO2016209353A1/en,
CA-2653299-A1,"System and method for improving the efficiency, comfort, and/or reliability in operating systems, such as for example windows ",Yaron Mayer,Yaron Mayer,2008-02-07,2009-02-09,2009-08-07,,https://patents.google.com/patent/CA2653299A1/en,
WO-2016069039-A1,Monitoring a mobile device application ,AppDynamics Inc.,Ajay Kumar NADARTHUR SREENIVASAN,2014-10-31,2015-01-30,2016-05-06,,https://patents.google.com/patent/WO2016069039A1/en,
CN-107426249-A,Mobile terminal control method and mobile terminal ,维沃移动通信有限公司,"陈博文, 刘彦彬",2017-09-08,2017-09-08,2017-12-01,,https://patents.google.com/patent/CN107426249A/en,
WO-2018085499-A1,Techniques for classifying a web page based upon functions used to render the web page ,"RiskIQ, Inc.","Adam Hunt, Joseph Linn, Elias Manousos, Chris Kiernan, David Pon, Jonas Edgeworth, Steven Alexander",2016-11-02,2017-11-02,2018-05-11,,https://patents.google.com/patent/WO2018085499A1/en,
CN-101957775-A,Method and apparatus for supporting address translation in multiprocessor virtual machine environment ,英特尔公司,"A·V·安德森, A·霍博塔罗, B·蔡金, R·拉波波特",2009-07-14,2010-07-14,2011-01-26,,https://patents.google.com/patent/CN101957775A/en,
US-2018165173-A1,Method and system for identifying event-message transactions ,"Vmware, Inc.","Junyuan LIN, Nicholas Kushmerick, Jon Herlocker",2016-12-14,2016-12-14,2018-06-14,,https://patents.google.com/patent/US20180165173A1/en,https://patentimages.storage.googleapis.com/f4/0f/59/7bdcfb26153554/US20180165173A1-20180614-D00000.png
JP-H07141387-A,Index exclusive management method for data base management system ,"Hitachi Ltd, Hitachi Software Eng Co Ltd, 日立ソフトウエアエンジニアリング株式会社, 株式会社日立製作所","Kenichi Kitamura, 健一 北村",1993-11-18,1993-11-18,1995-06-02,,https://patents.google.com/patent/JPH07141387A/en,
US-2015026552-A1,Electronic device and image data displaying method ,Nobuhiro Horie,Nobuhiro Horie,2013-07-17,2014-07-03,2015-01-22,,https://patents.google.com/patent/US20150026552A1/en,https://patentimages.storage.googleapis.com/63/b1/79/488e3158b45e0f/US20150026552A1-20150122-D00000.png
CN-104123495-A,Method for neutralizing malicious software blocking computer operation ,Nano安全有限公司,保达诺夫·丹尼斯,2013-04-24,2014-04-23,2014-10-29,,https://patents.google.com/patent/CN104123495A/en,
CN-104049878-A,Method for controlling mouse pointer ,"鸿富锦精密工业（深圳）有限公司, 鸿海精密工业股份有限公司",伍华伟,2013-03-12,2013-03-12,2014-09-17,,https://patents.google.com/patent/CN104049878A/en,
CN-105243024-A,Logic block addressing (LBA) configuration method and non-volatile memory device having the same ,宇瞻科技股份有限公司,李俊昌,2014-07-09,2014-07-22,2016-01-13,,https://patents.google.com/patent/CN105243024A/en,
JP-2015118461-A,Db management information collective creation tool ,"株式会社日立ソリューションズ, Hitachi Solutions Ltd","優一 古賀, Yuichi Koga, 優一 古賀",2013-12-17,2013-12-17,2015-06-25,,https://patents.google.com/patent/JP2015118461A/en,
US-2018095786-A1,Parallel processing using memory mapping ,Oracle International Corporation,Rajeev Kumar Misra,2016-09-16,2017-09-15,2018-04-05,,https://patents.google.com/patent/US20180095786A1/en,https://patentimages.storage.googleapis.com/a1/ed/f8/2d36582711e50b/US20180095786A1-20180405-D00000.png
CN-107423419-A,Batched importing method and system for parameter files ,信利光电股份有限公司,"吴光斯, 黄长发",2017-07-31,2017-07-31,2017-12-01,,https://patents.google.com/patent/CN107423419A/en,
CN-105574384-A,Identity authentication method and terminal ,宇龙计算机通信科技(深圳)有限公司,"郭雄伟, 傅文治",2015-04-24,2015-04-24,2016-05-11,,https://patents.google.com/patent/CN105574384A/en,
CN-107667356-A,Memory encryption exclusion method and apparatus ,英特尔公司,"N·J·亚当斯, V·J·齐默, B·V·帕特尔, R·普尔纳查得兰",2015-06-24,2016-05-11,2018-02-06,,https://patents.google.com/patent/CN107667356A/en,
CN-105740005-A,Assembling method and system for application program ,上海科泰世纪科技有限公司,"左华华, 陈榕, 宋宇培",2014-12-12,2014-12-12,2016-07-06,,https://patents.google.com/patent/CN105740005A/en,
CN-105589652-A,Graphic touch operation method and operation system ,微鲸科技有限公司,"于豪, 汪正贤",2015-12-24,2015-12-24,2016-05-18,,https://patents.google.com/patent/CN105589652A/en,
JP-2006172135-A,"Information processor, information processing method, program and storage medium ","Canon Inc, キヤノン株式会社","Noboru Hamada, 昇 浜田",2004-12-15,2004-12-15,2006-06-29,,https://patents.google.com/patent/JP2006172135A/en,https://patentimages.storage.googleapis.com/79/54/43/b9c22b38e8e185/2006172135-3.png
US-2018292943-A1,Video Touch Sample Blanking to Avoid Noise on Pen and Touch ,Dell Products L.P.,"Jace W. Files, Yagiz C. Yildiz, Lawrence A. Stone",2017-04-10,2017-04-10,2018-10-11,,https://patents.google.com/patent/US20180292943A1/en,https://patentimages.storage.googleapis.com/34/03/05/4ae7ceaede7c9a/US20180292943A1-20181011-D00000.png
JP-2007109053-A,Bus access controller ,"Matsushita Electric Ind Co Ltd, 松下電器産業株式会社","Masaaki Harada, Satoru Kuriki, Tsutomu Sekibe, Hiroki Taoka, 昌明 原田, 悟 栗木, 宏毅 田岡, 勉 関部",2005-10-14,2005-10-14,2007-04-26,,https://patents.google.com/patent/JP2007109053A/en,https://patentimages.storage.googleapis.com/1d/0f/91/b6f9bc5a17f69b/2007109053-3.png
JP-2008305015-A,Signal processor and information processing system ,"Renesas Technology Corp, 株式会社ルネサステクノロジ","Kiyoshi Nakada, Kazunori Saito, 清 中田, 和則 齊藤",2007-06-05,2007-06-05,2008-12-18,,https://patents.google.com/patent/JP2008305015A/en,https://patentimages.storage.googleapis.com/15/59/82/8c80f5513e81e2/2008305015-3.png
CN-104850417-A,Method for information processing and electronic equipment ,联想(北京)有限公司,"张伟, 赵振元",2014-02-18,2014-02-18,2015-08-19,,https://patents.google.com/patent/CN104850417A/en,
WO-2016051242-A1,Transferring an object from a first to second process ,"Yandex Europe Ag, Yandex Llc, Yandex Inc.",Grigory Victorovich DEMCHENKO,2014-09-30,2014-12-23,2016-04-07,,https://patents.google.com/patent/WO2016051242A1/en,
CN-105431832-A,Method and apparatus for limiting the execution of background management operations in drive array ,联想企业解决方案(新加坡)有限公司,"亚当·罗伯茨, 克里斯托弗·詹姆斯·荷迪, 盖瑞·库达克, 莉蒂亚·杜",2013-01-31,2014-01-08,2016-03-23,,https://patents.google.com/patent/CN105431832A/en,
JP-2017120569-A,"Information processing device, control method, and program ","キヤノンマーケティングジャパン株式会社, Canon Marketing Japan Inc, キヤノンＩｔソリューションズ株式会社, Canon It Solutions Inc","秀司 坂本, Hideji Sakamoto, 秀司 坂本",2015-12-28,2015-12-28,2017-07-06,,https://patents.google.com/patent/JP2017120569A/en,https://patentimages.storage.googleapis.com/bc/66/0f/df7e56cbf7783c/2017120569-3.png
CN-108183970-A,"Page pushing method and device, display terminal and computer readable storage medium ",珠海格力电器股份有限公司,"王政, 董玉红, 陈军平, 李志雄, 吴甜, 李辉光, 陆贵生, 郭玉坚, 潘扬明, 陈双双, 王承刚",2018-01-22,2018-01-22,2018-06-19,,https://patents.google.com/patent/CN108183970A/en,
US-2017212879-A1,Display of ink input and digital recognition results ,Lenovo (Singapore) Pte. Ltd.,"John Weldon Nicholson, Scott Edwards Kelso, Bradley Park Strazisar",2016-01-26,2016-01-26,2017-07-27,,https://patents.google.com/patent/US20170212879A1/en,https://patentimages.storage.googleapis.com/78/c8/7a/1b63201a068023/US20170212879A1-20170727-D00000.png
AU-2008200472-A1,Systems and methods for preventing unauthorized use of digital content related applications ,"Sca Ipla Holdings, Inc.","Daniel M. Goldman, John J. Hart Iii, Daniel G. Howard, Andrew R. Lee, Richard B. Levine",2000-11-20,2008-01-31,2008-02-21,,https://patents.google.com/patent/AU2008200472A1/en,
JP-2006164215-A,Resource management system and method therefor ,"Foquest Advanced Inc, 澤浦科技股▲分▼有限公司","Yu-Cheng Sheng, 盛裕程",2004-12-02,2005-04-06,2006-06-22,,https://patents.google.com/patent/JP2006164215A/en,https://patentimages.storage.googleapis.com/f8/f1/dc/80c0275fdcf993/2006164215-3.png
CN-104715004-A,Obfuscating page-description language output to thwart conversion to editable format ,柯尼卡美能达美国研究所有限公司,嘉堵瑙码,2013-12-13,2014-12-05,2015-06-17,,https://patents.google.com/patent/CN104715004A/en,
CN-107025054-A,Gesture recognition method for a touchpad ,义隆电子股份有限公司,"陈建州, 陈禹豪",2015-12-28,2016-12-27,2017-08-08,,https://patents.google.com/patent/CN107025054A/en,
JP-2011159101-A,"Information processing apparatus, method and program for managing memory ","Nec Corp, 日本電気株式会社","Naoya Horiguchi, 直也 堀口",2010-02-01,2010-02-01,2011-08-18,,https://patents.google.com/patent/JP2011159101A/en,https://patentimages.storage.googleapis.com/0c/39/b3/b64e599dc106bb/2011159101-3.png
CN-107423078-A,Software update method and device ,福建中金在线信息科技有限公司,沈文策,2017-02-28,2017-02-28,2017-12-01,,https://patents.google.com/patent/CN107423078A/en,
JP-2007334705-A,"Undocking inhibition method, and computer ","Lenovo Singapore Pte Ltd, レノボ・シンガポール・プライベート・リミテッド","Seiichi Kono, Masashi No, Naoki Takahashi, 誠一 河野, 雅司 野, 直樹 高橋",2006-06-16,2006-06-16,2007-12-27,,https://patents.google.com/patent/JP2007334705A/en,https://patentimages.storage.googleapis.com/29/8b/b0/bbbad156e523a7/2007334705-3.png
CN-107748651-A,"Redundant-array-of-inexpensive-disks mounting method, Android device and storage medium ",深圳市华德安科技有限公司,"杜伟, 周伟明, 张少龙",2017-09-30,2017-09-30,2018-03-02,,https://patents.google.com/patent/CN107748651A/en,
CN-103064718-A,Virtual machine loader ,"北京伸得纬科技有限公司, 国际伸得纬有限公司",李瑞平,2013-01-23,2013-01-23,2013-04-24,,https://patents.google.com/patent/CN103064718A/en,
JP-2016149036-A,Touch operation input device ,"三菱電機株式会社, Mitsubishi Electric Corp","正幸 木村, Masayuki Kimura, 正幸 木村, 祐一 岡野, Yuichi Okano, 祐一 岡野, 景泰 宮原, Hiroyasu Miyahara, 景泰 宮原, 智水 中川, Chisui Nakagawa, 智水 中川, 大介 木皿, Daisuke Kizara, 大介 木皿",2015-02-13,2015-02-13,2016-08-18,,https://patents.google.com/patent/JP2016149036A/en,https://patentimages.storage.googleapis.com/38/85/1b/dd36a881137aee/2016149036-3.png
JP-WO2013042618-A1,"Deploying device deployment method, and program ",日本電気株式会社,"栄 島村, 栄 島村",2011-09-22,2012-09-07,2015-03-26,,https://patents.google.com/patent/JPWO2013042618A1/en,https://patentimages.storage.googleapis.com/7d/0a/d6/5f1f82d06df24b/2013042618-3.png
CN-105446642-A,Automatic video content searching method and system and electronic device with touch screen ,上海斐讯数据通信技术有限公司,夏惠斌,2015-11-13,2015-11-13,2016-03-30,,https://patents.google.com/patent/CN105446642A/en,
GB-2513535-A,Software installer with built-in hypervisor ,Ibm,"Adam J Babol, Blazej R Rutkowski, Marcin Smetek, Mariusz Kolodziej",2012-12-14,2012-12-14,2014-11-05,,https://patents.google.com/patent/GB2513535A/en,
JP-WO2011096314-A1,"Web service construction management method, apparatus, and program ",日本電気株式会社,"繁 細野, 繁 細野",2010-02-05,2011-01-20,2013-06-10,,https://patents.google.com/patent/JPWO2011096314A1/en,https://patentimages.storage.googleapis.com/9d/44/dd/982b29d746c23c/2011096314-3.png
CN-108763421-A,Data searching method and system based on logic circuit ,湖南国科微电子股份有限公司,"殷涛, 邢乃福, 刘小波",2018-05-24,2018-05-24,2018-11-06,,https://patents.google.com/patent/CN108763421A/en,
CN-107704126-A,"Touch data separation method and apparatus, device and storage medium ","广州视源电子科技股份有限公司, 广州视睿电子科技有限公司",陈锡剑,2017-09-22,2017-09-22,2018-02-16,,https://patents.google.com/patent/CN107704126A/en,
CN-106570372-A,Starting method of application program and mobile terminal ,维沃移动通信有限公司,马瑞兵,2016-10-18,2016-10-18,2017-04-19,,https://patents.google.com/patent/CN106570372A/en,
US-2014232666-A1,"Virtual Navigation Apparatus, Navigation Method, and Non-Transitory Computer Readable Medium Thereof ",Pixart Imaging Inc.,"Yin-Hui Lee, Yen-Min Chang",2013-02-19,2013-07-05,2014-08-21,,https://patents.google.com/patent/US20140232666A1/en,https://patentimages.storage.googleapis.com/3e/32/78/32992e400833e2/US20140232666A1-20140821-D00000.png
CN-107025198-A,Method for dynamically displaying USB storage device format ,"昆达电脑科技(昆山)有限公司, 神达电脑股份有限公司","曹登云, 陈健维",2016-02-01,2016-02-01,2017-08-08,,https://patents.google.com/patent/CN107025198A/en,
CN-106815010-A,Method and device for operating database ,武汉斗鱼网络科技有限公司,张利平,2016-12-09,2016-12-09,2017-06-09,,https://patents.google.com/patent/CN106815010A/en,
CN-106445378-A,"Display control method and device of touch menu, and touch display equipment ",青岛海信电器股份有限公司,"李新, 王稳仲, 王武军, 马亮",2016-09-12,2016-09-12,2017-02-22,,https://patents.google.com/patent/CN106445378A/en,
JP-2017146892-A,"Information processing device, processing execution management method, and processing execution management program ","富士通株式会社, Fujitsu Ltd","貴之 石黒, Takayuki Ishiguro, 貴之 石黒, 圭輔 太田, Keisuke Ota, 圭輔 太田, 庸介 浅田, Yosuke Asada, 庸介 浅田",2016-02-19,2016-02-19,2017-08-24,,https://patents.google.com/patent/JP2017146892A/en,https://patentimages.storage.googleapis.com/01/1c/a7/467921fba5e5e7/2017146892-3.png
