id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9953214-B2,Real time eye tracking for human computer interaction ,The Research Foundation for The State Universirty of New York,"Lijun Yin, Michael Reale",2011-07-14,2016-03-09,2018-04-24,2018-04-24,https://patents.google.com/patent/US9953214B2/en,https://patentimages.storage.googleapis.com/87/76/a4/0109f38303bc3c/US09953214-20180424-D00000.png
US-9694749-B2,Trailer hitching aid system for vehicle ,Magna Electronics Inc.,"Niall R. Lynam, John O. Lindahl",2001-01-23,2016-05-23,2017-07-04,2017-07-04,https://patents.google.com/patent/US9694749B2/en,https://patentimages.storage.googleapis.com/0d/00/da/4d5afa83617e5f/US09694749-20170704-D00000.png
US-9566911-B2,Vehicle trailer angle detection system and method ,"Ford Global Technologies, Llc","Jeremy John Greenwood, Stephen Nicholls, Andrew Stephen Bell Crawford",2007-03-21,2015-09-15,2017-02-14,2017-02-14,https://patents.google.com/patent/US9566911B2/en,https://patentimages.storage.googleapis.com/af/47/49/f201218c87336c/US09566911-20170214-D00000.png
US-9547857-B2,Adding card to mobile wallet using NFC ,"Paypal, Inc.",Ali Minaei Moghadam,2012-02-03,2015-12-08,2017-01-17,2017-01-17,https://patents.google.com/patent/US9547857B2/en,https://patentimages.storage.googleapis.com/ac/be/c2/c7fcb354ba204a/US09547857-20170117-D00000.png
US-9811671-B1,Authentication method and system ,Copilot Ventures Fund Iii Llc,"David I. Durst, Norman Kaish, Jay Fraser",2000-05-24,2016-01-22,2017-11-07,2017-11-07,https://patents.google.com/patent/US9811671B1/en,https://patentimages.storage.googleapis.com/8e/b1/bd/34469d33a868c5/US09811671-20171107-D00000.png
US-9659200-B2,Indicia reading system employing digital gain control ,"Metrologic Instruments, Inc.","Tao Xian, Gennady Germaine, Xiaoxun Zhu, Ynjiun Paul Wang",2012-05-07,2016-06-13,2017-05-23,2017-05-23,https://patents.google.com/patent/US9659200B2/en,https://patentimages.storage.googleapis.com/72/fc/76/d2468a444df8cb/US09659200-20170523-D00000.png
US-9736435-B2,Vision system for vehicle ,Magna Electronics Inc.,"Kenneth Schofield, Niall R. Lynam",2004-04-15,2017-03-20,2017-08-15,2017-08-15,https://patents.google.com/patent/US9736435B2/en,https://patentimages.storage.googleapis.com/69/3d/22/587f1d9053e0e6/US09736435-20170815-D00000.png
US-9831923-B2,"Communication system, communication method, and data processing apparatus ",Sony Corporation,"Yoshihisa Takayama, Susumu Kusakabe, Kazushige Tsurumi, Tadashi Morita, Kunihide Fujii",2002-12-17,2016-10-19,2017-11-28,2017-11-28,https://patents.google.com/patent/US9831923B2/en,https://patentimages.storage.googleapis.com/21/9f/a5/9f5d62cda75fd0/US09831923-20171128-D00000.png
US-9672507-B2,Multifunction point of sale system ,"Hand Held Products, Inc.","Erik Van Horn, Sean Philip Kearney, Patrick Anthony Giordano, Timothy Good, Chandler Dickinson, Ka Man Au, David Wilz, Sr., John A. Furlong, Benjamin Hejl, Joseph A. Walczyk, Larry Coyle, James Rosetti, Thomas Haggerty",2014-04-04,2016-08-04,2017-06-06,2017-06-06,https://patents.google.com/patent/US9672507B2/en,https://patentimages.storage.googleapis.com/18/68/db/19d26ee4a2d9ed/US09672507-20170606-D00000.png
US-9519815-B2,Optical indicia reading terminal with color image sensor ,Honeywell Scanning And Mobility,"Jun Lu, Yong Liu, Ynjiun Paul Wang",2011-11-07,2016-02-12,2016-12-13,2016-12-13,https://patents.google.com/patent/US9519815B2/en,https://patentimages.storage.googleapis.com/96/f2/21/37124b75ad130f/US09519815-20161213-D00000.png
US-9631943-B2,Systems and systems for identifying landmarks ,Mobileye Vision Technologies Ltd.,"Amnon Shashua, Shai Shalev-Shwartz",2015-02-10,2016-09-22,2017-04-25,2017-04-25,https://patents.google.com/patent/US9631943B2/en,https://patentimages.storage.googleapis.com/78/28/b3/1abf4d9d452855/US09631943-20170425-D00000.png
US-3060319-A,Optical synchronizer ,United Aircraft Corp,Orville V Greunke,1960-12-08,1960-12-08,1962-10-23,1962-10-23,https://patents.google.com/patent/US3060319A/en,https://patentimages.storage.googleapis.com/03/f3/f7/13174cd8e1737f/US3060319-drawings-page-1.png
US-9412011-B2,Warning a user about adverse behaviors of others within an environment based on a 3D captured image stream ,International Business Machines Corporation,"Jacob C. Albertson, Kenneth C. Arnold, Steven D. Goldman, Michael A. Paolini, Anthony J. Sessa",2007-01-12,2015-12-08,2016-08-09,2016-08-09,https://patents.google.com/patent/US9412011B2/en,https://patentimages.storage.googleapis.com/c1/6c/1c/24a3d6901d4a75/US09412011-20160809-D00000.png
US-9800823-B2,Digital security surveillance system ,Tivo Solutions Inc.,"James M. Barton, Roderick James McInnis, Alan S. Moskowitz, Andrew Martin Goodman, Ching Tong Chow, Jean Swey Kao",1998-07-30,2016-12-13,2017-10-24,2017-10-24,https://patents.google.com/patent/US9800823B2/en,https://patentimages.storage.googleapis.com/a4/f9/9b/d85cedbed4c2ca/US09800823-20171024-D00000.png
US-9881216-B2,Object tracking and alerts ,"Sensormatic Electronics, LLC",Christopher J. Buehler,2005-09-02,2016-06-30,2018-01-30,2018-01-30,https://patents.google.com/patent/US9881216B2/en,https://patentimages.storage.googleapis.com/8f/6a/62/d35dff590bc7df/US09881216-20180130-D00000.png
US-10152620-B2,Method and apparatus for tracking objects and people ,"Automated Tracking Solutions, Llc",Frederick Sawyer,2002-07-09,2017-01-13,2018-12-11,2018-12-11,https://patents.google.com/patent/US10152620B2/en,https://patentimages.storage.googleapis.com/ee/30/1c/1b69d9643f031c/US10152620-20181211-D00000.png
US-9926084-B2,Aerial system and vehicle for continuous operation ,Aurora Flight Sciences Corporation,"James Peverill, Adam Woodworth, Benjamin Freudberg, Dan Cottrell, Terrence Mckenna",2013-03-14,2016-10-12,2018-03-27,2018-03-27,https://patents.google.com/patent/US9926084B2/en,https://patentimages.storage.googleapis.com/8d/9a/54/1248af6ebd4549/US09926084-20180327-D00000.png
US-9792582-B2,Identifying inventory items in a storage facility ,"Hand Held Products, Inc.","Frank Singel, William Romantic",2014-10-14,2016-09-12,2017-10-17,2017-10-17,https://patents.google.com/patent/US9792582B2/en,https://patentimages.storage.googleapis.com/48/b1/42/5d8dc13a8c0402/US09792582-20171017-D00000.png
US-9895230-B2,Deformable articulating templates ,"Zimmer, Inc.",Mohamed Rashwan Mahfouz,2009-02-25,2016-09-13,2018-02-20,2018-02-20,https://patents.google.com/patent/US9895230B2/en,https://patentimages.storage.googleapis.com/5d/ed/15/a9d63eaafabd5b/US09895230-20180220-D00001.png
US-9697454-B2,"Payment cards and devices with displays, chips, RFIDs, magnetic emulators, magnetic encoders, and other components ",Dynamics Inc.,"Jeffrey D. Mullen, Bruce Cloutier",2007-12-24,2016-02-29,2017-07-04,2017-07-04,https://patents.google.com/patent/US9697454B2/en,https://patentimages.storage.googleapis.com/56/1b/0d/045abe84acbb7d/US09697454-20170704-D00000.png
US-9826117-B2,Image forming apparatus supporting Wi-Fi direct and method of activating Wi-Fi direct ,"S-Printing Solution Co., Ltd.","Sung-Joon Park, Jin-Hyung Kim, Hyun-Wook Park",2011-12-12,2016-08-17,2017-11-21,2017-11-21,https://patents.google.com/patent/US9826117B2/en,https://patentimages.storage.googleapis.com/74/db/fe/1daccf53743024/US09826117-20171121-D00000.png
US-D772884-S,Imaging terminal ,"Hand Held Products, Inc.","Mark L. Oberpriller, Timothy R. Fitch, Donna M. Fletcher",2012-10-04,2015-09-11,2016-11-29,2016-11-29,https://patents.google.com/patent/USD772884S1/en,https://patentimages.storage.googleapis.com/80/72/ab/a527aa812aff09/USD0772884-20161129-D00000.png
US-10210365-B2,Devices and methods employing dual target auto exposure ,"Hand Held Products, Inc.","Timothy P. Meier, Stephen P. Deloge",2011-09-30,2017-08-02,2019-02-19,2019-02-19,https://patents.google.com/patent/US10210365B2/en,https://patentimages.storage.googleapis.com/7b/c1/09/1bcade7964e45e/US10210365-20190219-D00000.png
US-9549782-B2,Preoperatively planning an arthroplasty procedure and generating a corresponding patient specific arthroplasty resection guide ,Howmedica Osteonics Corporation,"Ilwhan Park, Venkata Surya Sarva, Irene Min Choi",2007-12-18,2016-05-27,2017-01-24,2017-01-24,https://patents.google.com/patent/US9549782B2/en,https://patentimages.storage.googleapis.com/e4/5f/c4/82e636aabaa6a3/US09549782-20170124-D00000.png
US-10002272-B2,Apparatus having hybrid monochrome and color image sensor array ,"Hand Held Products, Inc.",Ynjiun P. Wang,2005-06-03,2016-08-23,2018-06-19,2018-06-19,https://patents.google.com/patent/US10002272B2/en,https://patentimages.storage.googleapis.com/4b/f1/29/12900de4f4a731/US10002272-20180619-D00000.png
US-9489557-B2,Decodable indicia reading terminal with optical filter ,"Hand Held Products, Inc.","Yiwu Ding, Chen Feng, Ynjiun Paul Wang",2011-06-27,2015-12-28,2016-11-08,2016-11-08,https://patents.google.com/patent/US9489557B2/en,https://patentimages.storage.googleapis.com/20/cd/79/e7a7598cedb842/US09489557-20161108-D00000.png
US-9740904-B2,Method of using camera sensor interface to transfer multiple channels of scan data using an image format ,"Honeywell International, Inc.","Ynjiun Paul Wang, Tao Xian, Michael Vincent Miraglia, Timothy Williams, Duane Ellis, James Nahill, Yong Liu, Patrick Anthony Giordano, David Wilz, Sr.",2012-03-01,2016-06-27,2017-08-22,2017-08-22,https://patents.google.com/patent/US9740904B2/en,https://patentimages.storage.googleapis.com/bd/0f/12/3c6001fbcb0f0c/US09740904-20170822-D00000.png
US-9697667-B1,Identification verification system ,"Intellicheck Mobilisa, Inc.",Joseph J. Cipriano,2002-05-17,2016-01-25,2017-07-04,2017-07-04,https://patents.google.com/patent/US9697667B1/en,https://patentimages.storage.googleapis.com/1d/aa/bb/18d02f30acb359/US09697667-20170704-D00000.png
US-9607214-B2,Tracking at least one object ,"Cloudparc, Inc.","Steven David Nerayoff, Thompson S. Wong",2012-08-06,2015-09-16,2017-03-28,2017-03-28,https://patents.google.com/patent/US9607214B2/en,https://patentimages.storage.googleapis.com/0d/fb/32/c16a081d06f045/US09607214-20170328-D00000.png
US-9838550-B2,Image display apparatus having image-related information displaying function ,Nikon Corporation,"Yosuke Kusaka, Shoei Nakamura",2001-12-03,2016-11-03,2017-12-05,2017-12-05,https://patents.google.com/patent/US9838550B2/en,https://patentimages.storage.googleapis.com/df/0c/9b/5b20ce1cd2ab0d/US09838550-20171205-D00000.png
US-9994229-B2,Facial recognition database created from social networking sites ,Autoconnect Holdings Llc,Christopher P. Ricci,2012-03-14,2016-04-25,2018-06-12,2018-06-12,https://patents.google.com/patent/US9994229B2/en,https://patentimages.storage.googleapis.com/a1/47/ab/ef6363fcdf0de5/US09994229-20180612-D00000.png
US-9844469-B2,Image capture and identification system and process ,Nant Holdings Ip Llc,"Wayne C. Boncyk, Ronald H. Cohen",2000-11-06,2016-10-27,2017-12-19,2017-12-19,https://patents.google.com/patent/US9844469B2/en,https://patentimages.storage.googleapis.com/50/1a/42/93bd4a44ed2f00/US09844469-20171219-D00000.png
US-9721164-B2,"Apparatus, system, and method of use of imaging assembly on mobile terminal ","Hand Held Products, Inc.","William H. Havens, Ynjiun Paul Wang, Jonathan Stiles",2011-01-31,2016-02-25,2017-08-01,2017-08-01,https://patents.google.com/patent/US9721164B2/en,https://patentimages.storage.googleapis.com/d9/7e/57/4ba457737fc611/US09721164-20170801-D00000.png
US-9424533-B1,Method and system for predicting an outcome of an event ,"Z Advanced Computing, Inc.",Lotfi A. Zadeh,2011-09-24,2016-01-02,2016-08-23,2016-08-23,https://patents.google.com/patent/US9424533B1/en,https://patentimages.storage.googleapis.com/6a/df/76/f9325357808561/US09424533-20160823-D00000.png
US-9873437-B2,Coordinated vehicle response system and method for driver behavior ,"Honda Motor Co., Ltd.","Kin C. Fung, Timothy J. Dick",2011-02-18,2015-10-08,2018-01-23,2018-01-23,https://patents.google.com/patent/US9873437B2/en,https://patentimages.storage.googleapis.com/9c/7a/21/1a065f1a0095be/US09873437-20180123-D00000.png
US-9424453-B2,Indicia reading terminal with color frame processing ,"Metrologic Instruments, Inc.","Jie Ren, Ynjiun Paul Wang, Yong Liu, Timothy Meier, Stephen Patrick Deloge",2011-06-20,2015-09-02,2016-08-23,2016-08-23,https://patents.google.com/patent/US9424453B2/en,https://patentimages.storage.googleapis.com/5d/83/cd/827d530767a839/US09424453-20160823-D00000.png
US-9679168-B2,System and method to automatically discriminate between different data types ,"Hand Held Products, Inc.",Ynjiun Wang,2004-10-05,2016-04-18,2017-06-13,2017-06-13,https://patents.google.com/patent/US9679168B2/en,https://patentimages.storage.googleapis.com/91/13/58/d3dfdf1f82267a/US09679168-20170613-D00000.png
US-9773139-B2,Apparatus comprising light sensing assemblies with range assisted gain control ,"Hand Held Products, Inc.","Tao Xian, Timothy Good, Ynjiun Wang",2012-11-14,2016-10-07,2017-09-26,2017-09-26,https://patents.google.com/patent/US9773139B2/en,https://patentimages.storage.googleapis.com/54/06/59/f27c5612e45d09/US09773139-20170926-D00000.png
US-9811922-B2,"Method and apparatus for capturing, geolocating and measuring oblique images ",Pictometry International Corp.,"Stephen L. Schultz, Frank D. Giuffrida, Robert L. Gray, Charles Mondello",2002-11-08,2016-08-24,2017-11-07,2017-11-07,https://patents.google.com/patent/US9811922B2/en,https://patentimages.storage.googleapis.com/d6/5e/32/c6be28c8f950f0/US09811922-20171107-D00000.png
US-9440586-B2,Multi-camera vision system for a vehicle ,Magna Electronics Inc.,"Lee Karner, Kenneth Schofield, Niall R. Lynam",2002-08-21,2015-11-09,2016-09-13,2016-09-13,https://patents.google.com/patent/US9440586B2/en,https://patentimages.storage.googleapis.com/ff/1b/8d/f257fab1477429/US09440586-20160913-D00000.png
US-9754147-B2,Computer configured to display multimedia content ,Honeywell International Inc.,"Timothy Williams, Timothy Meier",2012-06-29,2016-04-07,2017-09-05,2017-09-05,https://patents.google.com/patent/US9754147B2/en,https://patentimages.storage.googleapis.com/be/06/27/5340161b66685f/US09754147-20170905-D00000.png
US-9933876-B2,Methods and systems for implementing modal changes in a device in response to proximity and force indications ,Synaptics Incorporated,Shawn P. Day,2005-11-28,2015-10-27,2018-04-03,2018-04-03,https://patents.google.com/patent/US9933876B2/en,https://patentimages.storage.googleapis.com/7a/02/b0/ce3ba90a0bdf0c/US09933876-20180403-D00000.png
US-9929906-B2,Data collection system having EIR terminal interface node ,"Hand Held Products, Inc.","James Kosecki, Aldo Mario Caballero",2007-08-16,2016-11-23,2018-03-27,2018-03-27,https://patents.google.com/patent/US9929906B2/en,https://patentimages.storage.googleapis.com/55/1e/e1/bb4ea7d3e80fd3/US09929906-20180327-D00000.png
US-10227082-B2,Power generation systems and methods for wheeled objects ,"Gatekeeper Systems, Inc.","Scott J. Carter, Stephen E. Hannah",2005-03-18,2017-02-23,2019-03-12,2019-03-12,https://patents.google.com/patent/US10227082B2/en,https://patentimages.storage.googleapis.com/3e/7b/db/6e1c7f006d91d4/US10227082-20190312-D00000.png
US-9875349-B2,Locking and unlocking a mobile device using facial recognition ,Apple Inc.,"Lihua Zhao, Richard Tsai",2011-03-16,2016-09-26,2018-01-23,2018-01-23,https://patents.google.com/patent/US9875349B2/en,https://patentimages.storage.googleapis.com/a5/73/85/654c55202a8af5/US09875349-20180123-D00000.png
US-9811651-B2,System and method for controlling user access to an electronic device ,"Micron Technology, Inc.",James McKeeth,2000-02-23,2016-09-14,2017-11-07,2017-11-07,https://patents.google.com/patent/US9811651B2/en,https://patentimages.storage.googleapis.com/01/d2/27/b53b83e50b0731/US09811651-20171107-D00000.png
US-9596414-B2,Provision of target specific information ,Nokie Technologies Oy,"Joonas Paalasmaa, Markus Kahari, Antti Sorvari",2004-12-31,2016-08-01,2017-03-14,2017-03-14,https://patents.google.com/patent/US9596414B2/en,https://patentimages.storage.googleapis.com/8b/6f/04/a5fab96daa1a85/US09596414-20170314-D00000.png
US-9778807-B2,Multi-touch input discrimination ,Apple Inc.,Wayne Carl Westerman,2007-01-03,2015-12-30,2017-10-03,2017-10-03,https://patents.google.com/patent/US9778807B2/en,https://patentimages.storage.googleapis.com/73/af/c0/672aabfe5f5c7d/US09778807-20171003-D00000.png
US-9721192-B2,Complementary item recommendations using image feature data ,Ebay Inc.,"Anurag Bhardwaj, Wei Di, Vignesh Jagadeesh, Robinson Piramuthu, Neelakantan Sundaresan",2011-09-30,2016-03-09,2017-08-01,2017-08-01,https://patents.google.com/patent/US9721192B2/en,https://patentimages.storage.googleapis.com/d6/ff/7e/9df31c0efa5706/US09721192-20170801-D00000.png
US-10108844-B2,Methods and systems for image data processing ,Luminex Corporation,Wayne D. Roth,2005-09-21,2017-09-18,2018-10-23,2018-10-23,https://patents.google.com/patent/US10108844B2/en,https://patentimages.storage.googleapis.com/28/cc/67/a53cbce18b2629/US10108844-20181023-D00000.png
US-3106698-A,Parallel data processing apparatus ,Bell Telephone Labor Inc,Stephen H Unger,1958-04-25,1958-04-25,1963-10-08,1963-10-08,https://patents.google.com/patent/US3106698A/en,https://patentimages.storage.googleapis.com/ef/52/c1/e6536326726355/US3106698-drawings-page-1.png
US-3499650-A,Light projecting and sensing device and target practice apparatus ,Jerome H Lemelson,Jerome H Lemelson,1966-02-10,1966-02-10,1970-03-10,1970-03-10,https://patents.google.com/patent/US3499650A/en,https://patentimages.storage.googleapis.com/ee/49/ab/fee8fcfab5aad8/US3499650-drawings-page-1.png
US-3408656-A,Method and appartus for recording composite diffraction grating pattern ,Eastman Kodak Co,Robert L Lamberts,1966-05-18,1966-05-18,1968-10-29,1968-10-29,https://patents.google.com/patent/US3408656A/en,https://patentimages.storage.googleapis.com/74/eb/b6/c7b69fa7c47261/US3408656-drawings-page-1.png
US-3482082-A,Sample identification apparatus ,Techicon Corp,Jack Isreeli,1966-03-18,1966-03-18,1969-12-02,1969-12-02,https://patents.google.com/patent/US3482082A/en,https://patentimages.storage.googleapis.com/25/be/8e/f6d91aaaf4aece/US3482082-drawings-page-1.png
US-9529902-B2,Hand held bar code readers or mobile computers with cloud computing services ,Honeywell International,"Huyu Qu, Ynjiun P. Wang",2011-12-06,2015-12-28,2016-12-27,2016-12-27,https://patents.google.com/patent/US9529902B2/en,https://patentimages.storage.googleapis.com/5c/fd/c6/57afc44fe9d543/US09529902-20161227-D00000.png
US-9600463-B2,XML printer system ,Zih Corp.,Bruce N. Alleshouse,2001-12-17,2015-10-27,2017-03-21,2017-03-21,https://patents.google.com/patent/US9600463B2/en,https://patentimages.storage.googleapis.com/f9/9b/28/fd465abe7c613c/US09600463-20170321-D00000.png
US-3502541-A,Plastic polyolefin laminates and method of making same ,Montedison Spa,"Franco Barbieri Hermitte, Mario Angeletti",1965-04-27,1966-04-21,1970-03-24,1970-03-24,https://patents.google.com/patent/US3502541A/en,https://patentimages.storage.googleapis.com/0f/5b/d6/4608f1279e08c2/US3502541-drawings-page-1.png
US-9990520-B2,Indicia reading terminal including frame quality evaluation processing ,"Hand Held Products, Inc.","Ynjiun P. Wang, Shulan Deng",2008-10-31,2016-04-25,2018-06-05,2018-06-05,https://patents.google.com/patent/US9990520B2/en,https://patentimages.storage.googleapis.com/f2/96/10/050f809de4443e/US09990520-20180605-D00000.png
US-9918183-B2,Methods and systems for content processing ,Digimarc Corporation,"Geoffrey B. Rhoads, Nicole Rhoads",2008-09-12,2017-02-06,2018-03-13,2018-03-13,https://patents.google.com/patent/US9918183B2/en,https://patentimages.storage.googleapis.com/b6/8f/97/32a3d7c668de46/US09918183-20180313-D00000.png
US-10057265-B2,Computerized vehicular apparatus for location-based service provision ,"West View Research, Llc","Mark J. Gazdzinski, Robert F. Gazdzinski",2003-12-17,2017-10-02,2018-08-21,2018-08-21,https://patents.google.com/patent/US10057265B2/en,https://patentimages.storage.googleapis.com/11/93/9d/a3d87835e4b21f/US10057265-20180821-D00000.png
US-10140485-B2,Pairing method for wireless scanner via RFID ,"Hand Held Products, Inc.","Jerry Wu, Jianfeng Gao, Hong Jian Jin",2012-08-31,2017-01-30,2018-11-27,2018-11-27,https://patents.google.com/patent/US10140485B2/en,https://patentimages.storage.googleapis.com/fe/e4/ad/10c6b72cc05f44/US10140485-20181127-D00000.png
US-9639726-B2,Code symbol reading system having adjustable object detection ,"Hand Held Products, Inc.",Ting Jiang,2013-07-25,2016-03-24,2017-05-02,2017-05-02,https://patents.google.com/patent/US9639726B2/en,https://patentimages.storage.googleapis.com/77/d5/ba/32924ef4455c58/US09639726-20170502-D00000.png
US-3176279-A,Data storage apparatus ,Ibm,"Andrew D Lin, Dennis D Willard, Donald D Johnson",1959-02-09,1959-02-09,1965-03-30,1965-03-30,https://patents.google.com/patent/US3176279A/en,https://patentimages.storage.googleapis.com/dc/c4/de/b917fd2a5bcb7e/US3176279-drawings-page-1.png
US-3476877-A,Spacecraft teleprinter using thermal printing techniques ,Ncr Co,"Paul E Perkins, Warren E Perkins, David E Thomas, James W Taylor",1967-11-15,1967-11-15,1969-11-04,1969-11-04,https://patents.google.com/patent/US3476877A/en,https://patentimages.storage.googleapis.com/a7/e4/42/2b97c8af29ac5a/US3476877-drawings-page-1.png
US-10092793-B1,Trajectory detection and feedback systems for tennis ,"Pillar Vision, Inc.","Alan W. Marty, Thomas A. Edwards",2001-09-12,2017-05-30,2018-10-09,2018-10-09,https://patents.google.com/patent/US10092793B1/en,https://patentimages.storage.googleapis.com/7a/bd/dc/7fb07ede092f7c/US10092793-20181009-D00000.png
US-3584958-A,Identification system ,Indentimation Corp,"Marvin Miller, Robert P Miller, Tibor De Cholnoky Jr",1968-09-13,1968-09-13,1971-06-15,1971-06-15,https://patents.google.com/patent/US3584958A/en,https://patentimages.storage.googleapis.com/04/b5/10/7837021a8e3752/US3584958-drawings-page-2.png
US-9552676-B2,Wearable computer with nearby object response ,Google Inc.,"Adrian Wong, Xiaoyu Miao",2011-10-07,2016-04-19,2017-01-24,2017-01-24,https://patents.google.com/patent/US9552676B2/en,https://patentimages.storage.googleapis.com/7b/35/df/599b60220ec649/US09552676-20170124-D00000.png
US-10013591-B2,Code symbol reading system having adaptive autofocus ,"Hand Held Products, Inc.",Erik Todeschini,2013-06-26,2017-02-21,2018-07-03,2018-07-03,https://patents.google.com/patent/US10013591B2/en,https://patentimages.storage.googleapis.com/bf/20/02/1cd21095bcb1d3/US10013591-20180703-D00000.png
US-9894468-B2,Apparatus for selectively coupling an energy storage device ,"Nxp Usa, Inc.","Robert Brown, Peter Robert Symons",2005-04-11,2016-03-15,2018-02-13,2018-02-13,https://patents.google.com/patent/US9894468B2/en,https://patentimages.storage.googleapis.com/db/d2/97/a837b09a23eb08/US09894468-20180213-D00000.png
US-9632590-B2,Vision system for vehicle ,Magna Electronics Inc.,"Mark E. Kramer, Niall R. Lynam, David P. O'Connell, Vernon R. Nise",2006-09-27,2016-04-18,2017-04-25,2017-04-25,https://patents.google.com/patent/US9632590B2/en,https://patentimages.storage.googleapis.com/4a/36/d3/6f9ce93ba96551/US09632590-20170425-D00000.png
US-9697404-B2,Reprogramming system and method for devices including programming symbol ,"Hand Held Products, Inc.","Robert M. Soule, III, Guy H. Berthiaume, Aldo Mario Caballero, Brian V. Conti, Jeffrey Dean Harper, Larry K. Hooks, Adam Edward Meggitt, James T. Sauerwein, Daniel D. Yeakley",2003-07-03,2016-02-11,2017-07-04,2017-07-04,https://patents.google.com/patent/US9697404B2/en,https://patentimages.storage.googleapis.com/7e/aa/ca/e3cae4182e9f2d/US09697404-20170704-D00000.png
US-10019816-B2,Systems and methods for decoding image files containing depth maps stored as metadata ,Fotonation Cayman Limited,"Kartik Venkataraman, Semyon Nisenzon, Dan Lelescu",2011-09-28,2016-12-30,2018-07-10,2018-07-10,https://patents.google.com/patent/US10019816B2/en,https://patentimages.storage.googleapis.com/6b/76/42/c1260218471caa/US10019816-20180710-D00000.png
US-10020995-B2,Vehicle middleware ,Autoconnect Holdings Llc,"Christopher P. Ricci, Douglas W. Swartz",2011-11-16,2016-10-06,2018-07-10,2018-07-10,https://patents.google.com/patent/US10020995B2/en,https://patentimages.storage.googleapis.com/0d/0c/0d/24a0d883ba5b79/US10020995-20180710-D00000.png
US-3497411-A,Method and materials for printing smooth magnetic layers ,Ibm,Paul Chebiniak,1968-03-14,1968-03-14,1970-02-24,1970-02-24,https://patents.google.com/patent/US3497411A/en,https://patentimages.storage.googleapis.com/dc/16/5c/3bd356c6c78da8/US3497411-drawings-page-1.png
US-10140753-B2,3D geometric modeling and 3D video content creation ,Mantis Vision Ltd.,"Eyal Gordon, Gur Arie Bittan",2006-11-21,2016-06-13,2018-11-27,2018-11-27,https://patents.google.com/patent/US10140753B2/en,https://patentimages.storage.googleapis.com/29/b5/a2/153c36bb225c3d/US10140753-20181127-D00000.png
US-3473466-A,Electrostrictive print hammer actuator in high speed printers ,Friden Inc,Louis C Thayer,1966-03-24,1968-06-28,1969-10-21,1969-10-21,https://patents.google.com/patent/US3473466A/en,https://patentimages.storage.googleapis.com/77/fa/21/9d618e2fb2a1fb/US3473466-drawings-page-1.png
US-3532338-A,Document handling device ,Ibm,"Paul R Brinson, Howard A Wayne",1968-04-12,1968-04-12,1970-10-06,1970-10-06,https://patents.google.com/patent/US3532338A/en,https://patentimages.storage.googleapis.com/24/9f/b2/f5d262de0ab581/US3532338-drawings-page-1.png
US-9552100-B2,Touch sensing with mobile sensors ,Apple Inc.,"Wayne Carl Westerman, John Greer Elias",1998-01-26,2016-04-08,2017-01-24,2017-01-24,https://patents.google.com/patent/US9552100B2/en,https://patentimages.storage.googleapis.com/63/17/86/eb4a99e73939c5/US09552100-20170124-D00000.png
US-9555803-B2,Driver assistance system for vehicle ,Magna Electronics Inc.,"John A. Pawlicki, Martha A. McMahon, Steven G. Chinn, Joel S. Gibson",2002-05-03,2016-05-16,2017-01-31,2017-01-31,https://patents.google.com/patent/US9555803B2/en,https://patentimages.storage.googleapis.com/66/b3/ea/a6cfa9d1a2ae56/US09555803-20170131-D00000.png
US-9589166-B2,Laser scanning system employing an optics module capable of forming a laser beam having an extended depth of focus (DOF) over the laser scanning field ,"Metrologic Instruments, Inc.","Bernard Fritz, James Allen Cox, Peter L. Reutiman",2011-09-15,2016-06-10,2017-03-07,2017-03-07,https://patents.google.com/patent/US9589166B2/en,https://patentimages.storage.googleapis.com/98/a0/a1/dd763cfe579846/US09589166-20170307-D00000.png
US-10097949-B2,"Device, system, and method for determining the status of lanes ","Hand Held Products, Inc.",Erik Todeschini,2015-02-23,2016-07-08,2018-10-09,2018-10-09,https://patents.google.com/patent/US10097949B2/en,https://patentimages.storage.googleapis.com/d5/83/db/1a62360bb07b44/US10097949-20181009-D00000.png
US-3106699-A,Spatially oriented data processing apparatus ,Bell Telephone Labor Inc,Louis A Kamentsky,1958-10-07,1958-10-07,1963-10-08,1963-10-08,https://patents.google.com/patent/US3106699A/en,https://patentimages.storage.googleapis.com/bd/61/ce/794035447075bd/US3106699-drawings-page-1.png
US-9576158-B2,Decodable indicia reading terminal with indicia analysis functionality ,"Metrologic Instruments, Inc.","James Nahill, Mark Hernandez, Sergio DiVentura",2011-08-24,2016-01-27,2017-02-21,2017-02-21,https://patents.google.com/patent/US9576158B2/en,https://patentimages.storage.googleapis.com/76/f3/42/91f232e5ac9d74/US09576158-20170221-D00000.png
US-3582637-A,Mounting arrangement for a fiber optic reader and lamp assembly ,Welch Allyn Inc,John Cecil Jr,1969-01-29,1969-01-29,1971-06-01,1971-06-01,https://patents.google.com/patent/US3582637A/en,https://patentimages.storage.googleapis.com/96/f4/e1/10dc7968593100/US3582637-drawings-page-2.png
